"Repeat","alpha","lamda2","rho_A.l.","rho_I.l."
18,0.7,0.18,0.591,0.475
18,0.7,0.2,0.635,0.547
18,0.7,0.22,0.589,0.5
18,0.7,0.24,0.556,0.519
18,0.7,0.26,0.622,0.481
18,0.7,0.28,0.605,0.536
18,0.7,0.3,0.617,0.521
18,0.7,0.32,0.645,0.5
18,0.7,0.34,0.571,0.475
18,0.7,0.36,0.622,0.581
18,0.7,0.38,0.657,0.431
18,0.7,0.4,0.616,0.5
18,0.7,0.42,0.604,0.423
18,0.7,0.44,0.621,0.382
18,0.7,0.46,0.573,0.455
18,0.7,0.48,0.619,0.55
18,0.7,0.5,0.66,0.557
18,0.7,0.52,0.587,0.484
18,0.7,0.54,0.592,0.479
18,0.7,0.56,0.613,0.514
18,0.7,0.58,0.628,0.487
18,0.7,0.6,0.566,0.504
18,0.7,0.62,0.613,0.544
18,0.7,0.64,0.563,0.445
18,0.7,0.66,0.674,0.435
18,0.7,0.68,0.637,0.534
18,0.7,0.7,0.558,0.541
18,0.7,0.72,0.617,0.422
18,0.7,0.74,0.632,0.484
18,0.7,0.76,0.591,0.459
18,0.7,0.78,0.543,0.519
18,0.7,0.8,0.616,0.411
18,0.7,0.82,0.604,0.518
18,0.7,0.84,0.539,0.504
18,0.7,0.86,0.595,0.374
18,0.7,0.88,0.635,0.468
18,0.7,0.9,0.65,0.533
18,0.7,0.92,0.585,0.54
18,0.7,0.94,0.63,0.431
18,0.7,0.96,0.649,0.549
18,0.7,0.98,0.662,0.483
18,0.7,1,0.624,0.502
18,0.72,0.02,0.601,0.547
18,0.72,0.04,0.625,0.464
18,0.72,0.06,0.651,0.463
18,0.72,0.08,0.654,0.526
18,0.72,0.1,0.635,0.493
18,0.72,0.12,0.656,0.509
18,0.72,0.14,0.631,0.434
18,0.72,0.16,0.655,0.483
18,0.72,0.18,0.584,0.521
18,0.72,0.2,0.633,0.434
18,0.72,0.22,0.656,0.382
18,0.72,0.24,0.647,0.439
18,0.72,0.26,0.569,0.442
18,0.72,0.28,0.681,0.501
18,0.72,0.3,0.633,0.521
18,0.72,0.32,0.543,0.532
18,0.72,0.34,0.665,0.521
18,0.72,0.36,0.515,0.519
18,0.72,0.38,0.524,0.526
18,0.72,0.4,0.663,0.467
18,0.72,0.42,0.586,0.474
18,0.72,0.44,0.651,0.484
18,0.72,0.46,0.548,0.514
18,0.72,0.48,0.61,0.472
18,0.72,0.5,0.631,0.495
18,0.72,0.52,0.533,0.526
18,0.72,0.54,0.502,0.467
18,0.72,0.56,0.623,0.473
18,0.72,0.58,0.622,0.508
18,0.72,0.6,0.58,0.535
18,0.72,0.62,0.568,0.526
18,0.72,0.64,0.611,0.488
18,0.72,0.66,0.637,0.466
18,0.72,0.68,0.626,0.505
18,0.72,0.7,0.576,0.483
18,0.72,0.72,0.599,0.482
18,0.72,0.74,0.633,0.542
18,0.72,0.76,0.61,0.51
18,0.72,0.78,0.587,0.49
18,0.72,0.8,0.558,0.515
18,0.72,0.82,0.598,0.468
18,0.72,0.84,0.629,0.473
18,0.72,0.86,0.588,0.454
18,0.72,0.88,0.635,0.471
18,0.72,0.9,0.628,0.505
18,0.72,0.92,0.584,0.501
18,0.72,0.94,0.581,0.448
18,0.72,0.96,0.656,0.524
18,0.72,0.98,0.621,0.495
18,0.72,1,0.615,0.417
18,0.74,0.02,0.629,0.426
18,0.74,0.04,0.629,0.435
18,0.74,0.06,0.618,0.463
18,0.74,0.08,0.662,0.443
18,0.74,0.1,0.522,0.486
18,0.74,0.12,0.584,0.537
18,0.74,0.14,0.603,0.508
18,0.74,0.16,0.643,0.451
18,0.74,0.18,0.638,0.51
18,0.74,0.2,0.666,0.513
18,0.74,0.22,0.622,0.421
18,0.74,0.24,0.648,0.47
18,0.74,0.26,0.595,0.522
18,0.74,0.28,0.568,0.538
18,0.74,0.3,0.638,0.513
18,0.74,0.32,0.597,0.525
18,0.74,0.34,0.555,0.567
18,0.74,0.36,0.632,0.514
18,0.74,0.38,0.559,0.505
18,0.74,0.4,0.613,0.365
18,0.74,0.42,0.567,0.516
18,0.74,0.44,0.57,0.483
18,0.74,0.46,0.635,0.479
18,0.74,0.48,0.643,0.462
18,0.74,0.5,0.526,0.525
18,0.74,0.52,0.632,0.566
18,0.74,0.54,0.535,0.522
18,0.74,0.56,0.558,0.525
18,0.74,0.58,0.679,0.482
18,0.74,0.6,0.566,0.525
18,0.74,0.62,0.619,0.494
18,0.74,0.64,0.599,0.529
18,0.74,0.66,0.59,0.484
18,0.74,0.68,0.647,0.43
18,0.74,0.7,0.611,0.491
18,0.74,0.72,0.652,0.438
18,0.74,0.74,0.637,0.5
18,0.74,0.76,0.616,0.475
18,0.74,0.78,0.618,0.483
18,0.74,0.8,0.579,0.401
18,0.74,0.82,0.526,0.544
18,0.74,0.84,0.628,0.499
18,0.74,0.86,0.583,0.5
18,0.74,0.88,0.675,0.504
18,0.74,0.9,0.604,0.541
18,0.74,0.92,0.576,0.416
18,0.74,0.94,0.567,0.499
18,0.74,0.96,0.623,0.514
18,0.74,0.98,0.577,0.498
18,0.74,1,0.547,0.528
18,0.76,0.02,0.557,0.549
18,0.76,0.04,0.639,0.423
18,0.76,0.06,0.662,0.433
18,0.76,0.08,0.627,0.523
18,0.76,0.1,0.614,0.457
18,0.76,0.12,0.595,0.486
18,0.76,0.14,0.599,0.429
18,0.76,0.16,0.598,0.552
18,0.76,0.18,0.533,0.554
18,0.76,0.2,0.617,0.503
18,0.76,0.22,0.588,0.537
18,0.76,0.24,0.555,0.496
18,0.76,0.26,0.627,0.413
18,0.76,0.28,0.616,0.413
18,0.76,0.3,0.614,0.534
18,0.76,0.32,0.669,0.467
18,0.76,0.34,0.594,0.464
18,0.76,0.36,0.649,0.537
18,0.76,0.38,0.541,0.522
18,0.76,0.4,0.613,0.488
18,0.76,0.42,0.596,0.494
18,0.76,0.44,0.63,0.501
18,0.76,0.46,0.661,0.527
18,0.76,0.48,0.613,0.519
18,0.76,0.5,0.607,0.479
18,0.76,0.52,0.575,0.513
18,0.76,0.54,0.653,0.479
18,0.76,0.56,0.575,0.43
18,0.76,0.58,0.511,0.563
18,0.76,0.6,0.626,0.487
18,0.76,0.62,0.629,0.515
18,0.76,0.64,0.598,0.521
18,0.76,0.66,0.647,0.505
18,0.76,0.68,0.659,0.408
18,0.76,0.7,0.636,0.503
18,0.76,0.72,0.628,0.483
18,0.76,0.74,0.655,0.54
18,0.76,0.76,0.59,0.502
18,0.76,0.78,0.637,0.439
18,0.76,0.8,0.572,0.56
18,0.76,0.82,0.621,0.516
18,0.76,0.84,0.644,0.483
18,0.76,0.86,0.596,0.504
18,0.76,0.88,0.603,0.444
18,0.76,0.9,0.653,0.474
18,0.76,0.92,0.632,0.48
18,0.76,0.94,0.639,0.531
18,0.76,0.96,0.657,0.541
18,0.76,0.98,0.546,0.538
18,0.76,1,0.627,0.494
18,0.78,0.02,0.657,0.393
18,0.78,0.04,0.588,0.534
18,0.78,0.06,0.608,0.452
18,0.78,0.08,0.616,0.408
18,0.78,0.1,0.525,0.437
18,0.78,0.12,0.651,0.515
18,0.78,0.14,0.595,0.504
18,0.78,0.16,0.64,0.521
18,0.78,0.18,0.598,0.467
18,0.78,0.2,0.607,0.527
18,0.78,0.22,0.577,0.419
18,0.78,0.24,0.535,0.521
18,0.78,0.26,0.602,0.519
18,0.78,0.28,0.517,0.495
18,0.78,0.3,0.618,0.422
18,0.78,0.32,0.594,0.503
18,0.78,0.34,0.634,0.487
18,0.78,0.36,0.582,0.508
18,0.78,0.38,0.603,0.501
18,0.78,0.4,0.651,0.506
18,0.78,0.42,0.596,0.412
18,0.78,0.44,0.57,0.483
18,0.78,0.46,0.588,0.472
18,0.78,0.48,0.535,0.522
18,0.78,0.5,0.644,0.471
18,0.78,0.52,0.679,0.509
18,0.78,0.54,0.584,0.507
18,0.78,0.56,0.624,0.479
18,0.78,0.58,0.597,0.469
18,0.78,0.6,0.619,0.432
18,0.78,0.62,0.641,0.54
18,0.78,0.64,0.654,0.48
18,0.78,0.66,0.625,0.543
18,0.78,0.68,0.513,0.523
18,0.78,0.7,0.566,0.514
18,0.78,0.72,0.588,0.449
18,0.78,0.74,0.654,0.471
18,0.78,0.76,0.566,0.532
18,0.78,0.78,0.589,0.48
18,0.78,0.8,0.554,0.505
18,0.78,0.82,0.613,0.503
18,0.78,0.84,0.591,0.483
18,0.78,0.86,0.61,0.51
18,0.78,0.88,0.54,0.51
18,0.78,0.9,0.57,0.524
18,0.78,0.92,0.568,0.503
18,0.78,0.94,0.615,0.44
18,0.78,0.96,0.634,0.523
18,0.78,0.98,0.604,0.464
18,0.78,1,0.634,0.528
18,0.8,0.02,0.579,0.491
18,0.8,0.04,0.637,0.535
18,0.8,0.06,0.627,0.465
18,0.8,0.08,0.576,0.535
18,0.8,0.1,0.625,0.535
18,0.8,0.12,0.61,0.49
18,0.8,0.14,0.541,0.547
18,0.8,0.16,0.555,0.474
18,0.8,0.18,0.597,0.523
18,0.8,0.2,0.582,0.521
18,0.8,0.22,0.621,0.503
18,0.8,0.24,0.558,0.472
18,0.8,0.26,0.54,0.449
18,0.8,0.28,0.466,0.516
18,0.8,0.3,0.61,0.475
18,0.8,0.32,0.609,0.456
18,0.8,0.34,0.6,0.508
18,0.8,0.36,0.531,0.519
18,0.8,0.38,0.659,0.401
18,0.8,0.4,0.608,0.506
18,0.8,0.42,0.628,0.511
18,0.8,0.44,0.623,0.482
18,0.8,0.46,0.623,0.494
18,0.8,0.48,0.582,0.524
18,0.8,0.5,0.647,0.498
18,0.8,0.52,0.616,0.466
18,0.8,0.54,0.624,0.49
18,0.8,0.56,0.597,0.434
18,0.8,0.58,0.545,0.526
18,0.8,0.6,0.548,0.53
18,0.8,0.62,0.618,0.494
18,0.8,0.64,0.578,0.514
18,0.8,0.66,0.572,0.541
18,0.8,0.68,0.585,0.524
18,0.8,0.7,0.628,0.531
18,0.8,0.72,0.6,0.481
18,0.8,0.74,0.598,0.448
18,0.8,0.76,0.578,0.489
18,0.8,0.78,0.643,0.537
18,0.8,0.8,0.522,0.564
18,0.8,0.82,0.629,0.463
18,0.8,0.84,0.59,0.489
18,0.8,0.86,0.619,0.55
18,0.8,0.88,0.585,0.564
18,0.8,0.9,0.589,0.526
18,0.8,0.92,0.648,0.475
18,0.8,0.94,0.632,0.451
18,0.8,0.96,0.507,0.484
18,0.8,0.98,0.601,0.513
18,0.8,1,0.613,0.573
18,0.82,0.02,0.594,0.537
18,0.82,0.04,0.629,0.432
18,0.82,0.06,0.607,0.519
18,0.82,0.08,0.6,0.516
18,0.82,0.1,0.64,0.443
18,0.82,0.12,0.623,0.463
18,0.82,0.14,0.504,0.565
18,0.82,0.16,0.635,0.443
18,0.82,0.18,0.618,0.518
18,0.82,0.2,0.623,0.363
18,0.82,0.22,0.551,0.486
18,0.82,0.24,0.566,0.457
18,0.82,0.26,0.557,0.473
18,0.82,0.28,0.626,0.489
18,0.82,0.3,0.553,0.45
18,0.82,0.32,0.638,0.489
18,0.82,0.34,0.567,0.453
18,0.82,0.36,0.622,0.533
18,0.82,0.38,0.651,0.514
18,0.82,0.4,0.624,0.435
18,0.82,0.42,0.628,0.495
18,0.82,0.44,0.567,0.523
18,0.82,0.46,0.657,0.475
18,0.82,0.48,0.566,0.484
18,0.82,0.5,0.585,0.561
18,0.82,0.52,0.595,0.527
18,0.82,0.54,0.519,0.484
18,0.82,0.56,0.616,0.464
18,0.82,0.58,0.606,0.521
18,0.82,0.6,0.589,0.572
18,0.82,0.62,0.584,0.452
18,0.82,0.64,0.592,0.406
18,0.82,0.66,0.605,0.431
18,0.82,0.68,0.564,0.537
18,0.82,0.7,0.532,0.467
18,0.82,0.72,0.633,0.43
18,0.82,0.74,0.575,0.494
18,0.82,0.76,0.509,0.495
18,0.82,0.78,0.652,0.474
18,0.82,0.8,0.554,0.517
18,0.82,0.82,0.572,0.475
18,0.82,0.84,0.64,0.446
18,0.82,0.86,0.65,0.519
18,0.82,0.88,0.597,0.524
18,0.82,0.9,0.588,0.465
18,0.82,0.92,0.638,0.485
18,0.82,0.94,0.567,0.462
18,0.82,0.96,0.636,0.474
18,0.82,0.98,0.631,0.498
18,0.82,1,0.663,0.448
18,0.84,0.02,0.537,0.492
18,0.84,0.04,0.547,0.467
18,0.84,0.06,0.545,0.477
18,0.84,0.08,0.582,0.506
18,0.84,0.1,0.606,0.476
18,0.84,0.12,0.517,0.497
18,0.84,0.14,0.614,0.507
18,0.84,0.16,0.584,0.46
18,0.84,0.18,0.594,0.47
18,0.84,0.2,0.59,0.547
18,0.84,0.22,0.561,0.401
18,0.84,0.24,0.639,0.462
18,0.84,0.26,0.603,0.535
18,0.84,0.28,0.602,0.537
18,0.84,0.3,0.637,0.463
18,0.84,0.32,0.606,0.488
18,0.84,0.34,0.623,0.501
18,0.84,0.36,0.621,0.526
18,0.84,0.38,0.492,0.511
18,0.84,0.4,0.6,0.476
18,0.84,0.42,0.638,0.494
18,0.84,0.44,0.651,0.505
18,0.84,0.46,0.555,0.501
18,0.84,0.48,0.579,0.481
18,0.84,0.5,0.599,0.487
18,0.84,0.52,0.65,0.507
18,0.84,0.54,0.594,0.492
18,0.84,0.56,0.604,0.438
18,0.84,0.58,0.614,0.541
18,0.84,0.6,0.537,0.489
18,0.84,0.62,0.547,0.52
18,0.84,0.64,0.555,0.489
18,0.84,0.66,0.61,0.445
18,0.84,0.68,0.618,0.498
18,0.84,0.7,0.586,0.458
18,0.84,0.72,0.538,0.442
18,0.84,0.74,0.595,0.43
18,0.84,0.76,0.579,0.461
18,0.84,0.78,0.636,0.422
18,0.84,0.8,0.57,0.508
18,0.84,0.82,0.592,0.44
18,0.84,0.84,0.608,0.494
18,0.84,0.86,0.609,0.478
18,0.84,0.88,0.596,0.444
18,0.84,0.9,0.495,0.529
18,0.84,0.92,0.555,0.466
18,0.84,0.94,0.635,0.322
18,0.84,0.96,0.635,0.517
18,0.84,0.98,0.604,0.532
18,0.84,1,0.487,0.515
18,0.86,0.02,0.625,0.403
18,0.86,0.04,0.612,0.424
18,0.86,0.06,0.641,0.395
18,0.86,0.08,0.558,0.483
18,0.86,0.1,0.633,0.483
18,0.86,0.12,0.612,0.459
18,0.86,0.14,0.626,0.471
18,0.86,0.16,0.65,0.457
18,0.86,0.18,0.532,0.532
18,0.86,0.2,0.595,0.38
18,0.86,0.22,0.602,0.387
18,0.86,0.24,0.561,0.477
18,0.86,0.26,0.612,0.475
18,0.86,0.28,0.615,0.455
18,0.86,0.3,0.599,0.497
18,0.86,0.32,0.629,0.495
18,0.86,0.34,0.541,0.484
18,0.86,0.36,0.619,0.396
18,0.86,0.38,0.633,0.534
18,0.86,0.4,0.616,0.49
18,0.86,0.42,0.562,0.547
18,0.86,0.44,0.526,0.53
18,0.86,0.46,0.629,0.512
18,0.86,0.48,0.632,0.481
18,0.86,0.5,0.613,0.482
18,0.86,0.52,0.616,0.457
18,0.86,0.54,0.598,0.411
18,0.86,0.56,0.569,0.531
18,0.86,0.58,0.653,0.56
18,0.86,0.6,0.572,0.547
18,0.86,0.62,0.617,0.49
18,0.86,0.64,0.601,0.512
18,0.86,0.66,0.521,0.484
18,0.86,0.68,0.557,0.432
18,0.86,0.7,0.568,0.5
18,0.86,0.72,0.538,0.501
18,0.86,0.74,0.63,0.405
18,0.86,0.76,0.632,0.427
18,0.86,0.78,0.613,0.486
18,0.86,0.8,0.604,0.441
18,0.86,0.82,0.588,0.351
18,0.86,0.84,0.546,0.494
18,0.86,0.86,0.606,0.463
18,0.86,0.88,0.536,0.511
18,0.86,0.9,0.584,0.448
18,0.86,0.92,0.582,0.462
18,0.86,0.94,0.612,0.502
18,0.86,0.96,0.595,0.458
18,0.86,0.98,0.604,0.361
18,0.86,1,0.649,0.512
18,0.88,0.02,0.588,0.495
18,0.88,0.04,0.571,0.503
18,0.88,0.06,0.572,0.448
18,0.88,0.08,0.617,0.525
18,0.88,0.1,0.606,0.473
18,0.88,0.12,0.58,0.456
18,0.88,0.14,0.603,0.448
18,0.88,0.16,0.563,0.468
18,0.88,0.18,0.516,0.505
18,0.88,0.2,0.582,0.455
18,0.88,0.22,0.601,0.489
18,0.88,0.24,0.567,0.472
18,0.88,0.26,0.635,0.501
18,0.88,0.28,0.634,0.471
18,0.88,0.3,0.622,0.494
18,0.88,0.32,0.613,0.483
18,0.88,0.34,0.56,0.5
18,0.88,0.36,0.566,0.513
18,0.88,0.38,0.58,0.456
18,0.88,0.4,0.58,0.482
18,0.88,0.42,0.542,0.496
18,0.88,0.44,0.596,0.381
18,0.88,0.46,0.589,0.476
18,0.88,0.48,0.622,0.537
18,0.88,0.5,0.575,0.488
18,0.88,0.52,0.57,0.51
18,0.88,0.54,0.543,0.45
18,0.88,0.56,0.58,0.402
18,0.88,0.58,0.618,0.459
18,0.88,0.6,0.569,0.432
18,0.88,0.62,0.567,0.484
18,0.88,0.64,0.549,0.492
18,0.88,0.66,0.528,0.446
18,0.88,0.68,0.535,0.528
18,0.88,0.7,0.558,0.533
18,0.88,0.72,0.533,0.487
18,0.88,0.74,0.587,0.403
18,0.88,0.76,0.527,0.539
18,0.88,0.78,0.557,0.495
18,0.88,0.8,0.603,0.487
18,0.88,0.82,0.565,0.447
18,0.88,0.84,0.631,0.478
18,0.88,0.86,0.605,0.477
18,0.88,0.88,0.596,0.49
18,0.88,0.9,0.644,0.54
18,0.88,0.92,0.586,0.464
18,0.88,0.94,0.581,0.466
18,0.88,0.96,0.636,0.502
18,0.88,0.98,0.633,0.402
18,0.88,1,0.568,0.477
18,0.9,0.02,0.52,0.512
18,0.9,0.04,0.606,0.525
18,0.9,0.06,0.552,0.428
18,0.9,0.08,0.479,0.539
18,0.9,0.1,0.582,0.481
18,0.9,0.12,0.556,0.541
18,0.9,0.14,0.589,0.424
18,0.9,0.16,0.544,0.467
18,0.9,0.18,0.577,0.434
18,0.9,0.2,0.559,0.457
18,0.9,0.22,0.566,0.518
18,0.9,0.24,0.63,0.485
18,0.9,0.26,0.58,0.476
18,0.9,0.28,0.563,0.412
18,0.9,0.3,0.594,0.498
18,0.9,0.32,0.599,0.435
18,0.9,0.34,0.578,0.522
18,0.9,0.36,0.609,0.481
18,0.9,0.38,0.623,0.47
18,0.9,0.4,0.603,0.496
18,0.9,0.42,0.526,0.526
18,0.9,0.44,0.58,0.4
18,0.9,0.46,0.504,0.499
18,0.9,0.48,0.609,0.407
18,0.9,0.5,0.594,0.526
18,0.9,0.52,0.553,0.45
18,0.9,0.54,0.569,0.493
18,0.9,0.56,0.57,0.504
18,0.9,0.58,0.637,0.449
18,0.9,0.6,0.597,0.493
18,0.9,0.62,0.59,0.477
18,0.9,0.64,0.652,0.437
18,0.9,0.66,0.64,0.452
18,0.9,0.68,0.635,0.541
18,0.9,0.7,0.601,0.475
18,0.9,0.72,0.604,0.494
18,0.9,0.74,0.611,0.434
18,0.9,0.76,0.546,0.475
18,0.9,0.78,0.515,0.545
18,0.9,0.8,0.57,0.441
18,0.9,0.82,0.563,0.512
18,0.9,0.84,0.551,0.487
18,0.9,0.86,0.624,0.531
18,0.9,0.88,0.613,0.467
18,0.9,0.9,0.601,0.41
18,0.9,0.92,0.538,0.516
18,0.9,0.94,0.559,0.493
18,0.9,0.96,0.592,0.448
18,0.9,0.98,0.595,0.418
18,0.9,1,0.615,0.524
18,0.92,0.02,0.586,0.491
18,0.92,0.04,0.497,0.493
18,0.92,0.06,0.59,0.507
18,0.92,0.08,0.605,0.471
18,0.92,0.1,0.558,0.515
18,0.92,0.12,0.593,0.511
18,0.92,0.14,0.586,0.428
18,0.92,0.16,0.595,0.422
18,0.92,0.18,0.624,0.364
18,0.92,0.2,0.625,0.431
18,0.92,0.22,0.603,0.483
18,0.92,0.24,0.609,0.463
18,0.92,0.26,0.579,0.382
18,0.92,0.28,0.607,0.519
18,0.92,0.3,0.545,0.504
18,0.92,0.32,0.613,0.459
18,0.92,0.34,0.486,0.532
18,0.92,0.36,0.526,0.468
18,0.92,0.38,0.614,0.426
18,0.92,0.4,0.59,0.411
18,0.92,0.42,0.558,0.421
18,0.92,0.44,0.58,0.422
18,0.92,0.46,0.595,0.429
18,0.92,0.48,0.517,0.493
18,0.92,0.5,0.563,0.459
18,0.92,0.52,0.538,0.493
18,0.92,0.54,0.57,0.509
18,0.92,0.56,0.629,0.436
18,0.92,0.58,0.594,0.421
18,0.92,0.6,0.615,0.501
18,0.92,0.62,0.648,0.452
18,0.92,0.64,0.605,0.442
18,0.92,0.66,0.551,0.491
18,0.92,0.68,0.583,0.49
18,0.92,0.7,0.642,0.504
18,0.92,0.72,0.59,0.547
18,0.92,0.74,0.6,0.469
18,0.92,0.76,0.573,0.457
18,0.92,0.78,0.6,0.518
18,0.92,0.8,0.581,0.447
18,0.92,0.82,0.622,0.529
18,0.92,0.84,0.55,0.477
18,0.92,0.86,0.604,0.466
18,0.92,0.88,0.547,0.514
18,0.92,0.9,0.55,0.48
18,0.92,0.92,0.576,0.45
18,0.92,0.94,0.49,0.513
18,0.92,0.96,0.531,0.466
18,0.92,0.98,0.545,0.473
18,0.92,1,0.648,0.439
18,0.94,0.02,0.557,0.494
18,0.94,0.04,0.61,0.459
18,0.94,0.06,0.594,0.473
18,0.94,0.08,0.558,0.462
18,0.94,0.1,0.59,0.479
18,0.94,0.12,0.557,0.479
18,0.94,0.14,0.583,0.467
18,0.94,0.16,0.548,0.437
18,0.94,0.18,0.595,0.434
18,0.94,0.2,0.561,0.477
18,0.94,0.22,0.649,0.429
18,0.94,0.24,0.578,0.533
18,0.94,0.26,0.547,0.469
18,0.94,0.28,0.547,0.525
18,0.94,0.3,0.518,0.468
18,0.94,0.32,0.634,0.46
18,0.94,0.34,0.53,0.452
18,0.94,0.36,0.587,0.482
18,0.94,0.38,0.626,0.482
18,0.94,0.4,0.601,0.418
18,0.94,0.42,0.595,0.447
18,0.94,0.44,0.647,0.49
18,0.94,0.46,0.539,0.447
18,0.94,0.48,0.63,0.462
18,0.94,0.5,0.608,0.482
18,0.94,0.52,0.613,0.429
18,0.94,0.54,0.628,0.419
18,0.94,0.56,0.535,0.525
18,0.94,0.58,0.596,0.419
18,0.94,0.6,0.598,0.448
18,0.94,0.62,0.566,0.384
18,0.94,0.64,0.617,0.564
18,0.94,0.66,0.605,0.429
18,0.94,0.68,0.58,0.405
18,0.94,0.7,0.607,0.508
18,0.94,0.72,0.579,0.531
18,0.94,0.74,0.638,0.428
18,0.94,0.76,0.575,0.476
18,0.94,0.78,0.572,0.444
18,0.94,0.8,0.582,0.46
18,0.94,0.82,0.551,0.5
18,0.94,0.84,0.539,0.539
18,0.94,0.86,0.607,0.467
18,0.94,0.88,0.539,0.519
18,0.94,0.9,0.582,0.419
18,0.94,0.92,0.567,0.463
18,0.94,0.94,0.564,0.457
18,0.94,0.96,0.561,0.506
18,0.94,0.98,0.528,0.499
18,0.94,1,0.499,0.497
18,0.96,0.02,0.622,0.445
18,0.96,0.04,0.58,0.47
18,0.96,0.06,0.613,0.389
18,0.96,0.08,0.572,0.451
18,0.96,0.1,0.472,0.483
18,0.96,0.12,0.6,0.392
18,0.96,0.14,0.589,0.445
18,0.96,0.16,0.61,0.424
18,0.96,0.18,0.6,0.353
18,0.96,0.2,0.602,0.421
18,0.96,0.22,0.577,0.483
18,0.96,0.24,0.528,0.443
18,0.96,0.26,0.567,0.462
18,0.96,0.28,0.583,0.433
18,0.96,0.3,0.561,0.427
18,0.96,0.32,0.508,0.485
18,0.96,0.34,0.614,0.491
18,0.96,0.36,0.584,0.428
18,0.96,0.38,0.542,0.38
18,0.96,0.4,0.608,0.476
18,0.96,0.42,0.601,0.513
18,0.96,0.44,0.582,0.43
18,0.96,0.46,0.511,0.402
18,0.96,0.48,0.566,0.466
18,0.96,0.5,0.621,0.454
18,0.96,0.52,0.59,0.503
18,0.96,0.54,0.611,0.476
18,0.96,0.56,0.639,0.456
18,0.96,0.58,0.595,0.468
18,0.96,0.6,0.568,0.45
18,0.96,0.62,0.566,0.515
18,0.96,0.64,0.535,0.439
18,0.96,0.66,0.56,0.443
18,0.96,0.68,0.587,0.499
18,0.96,0.7,0.556,0.438
18,0.96,0.72,0.6,0.468
18,0.96,0.74,0.496,0.474
18,0.96,0.76,0.55,0.399
18,0.96,0.78,0.643,0.462
18,0.96,0.8,0.595,0.457
18,0.96,0.82,0.57,0.478
18,0.96,0.84,0.584,0.421
18,0.96,0.86,0.616,0.445
18,0.96,0.88,0.579,0.485
18,0.96,0.9,0.571,0.418
18,0.96,0.92,0.54,0.506
18,0.96,0.94,0.62,0.477
18,0.96,0.96,0.626,0.454
18,0.96,0.98,0.529,0.499
18,0.96,1,0.582,0.454
18,0.98,0.02,0.505,0.504
18,0.98,0.04,0.587,0.457
18,0.98,0.06,0.634,0.437
18,0.98,0.08,0.559,0.474
18,0.98,0.1,0.503,0.437
18,0.98,0.12,0.589,0.52
18,0.98,0.14,0.55,0.52
18,0.98,0.16,0.563,0.384
18,0.98,0.18,0.594,0.489
18,0.98,0.2,0.573,0.497
18,0.98,0.22,0.558,0.44
18,0.98,0.24,0.612,0.382
18,0.98,0.26,0.591,0.459
18,0.98,0.28,0.541,0.486
18,0.98,0.3,0.602,0.486
18,0.98,0.32,0.589,0.479
18,0.98,0.34,0.484,0.48
18,0.98,0.36,0.598,0.319
18,0.98,0.38,0.501,0.519
18,0.98,0.4,0.503,0.498
18,0.98,0.42,0.539,0.465
18,0.98,0.44,0.585,0.442
18,0.98,0.46,0.542,0.48
18,0.98,0.48,0.571,0.466
18,0.98,0.5,0.566,0.477
18,0.98,0.52,0.526,0.469
18,0.98,0.54,0.549,0.464
18,0.98,0.56,0.546,0.501
18,0.98,0.58,0.53,0.466
18,0.98,0.6,0.565,0.474
18,0.98,0.62,0.545,0.471
18,0.98,0.64,0.57,0.416
18,0.98,0.66,0.589,0.446
18,0.98,0.68,0.606,0.42
18,0.98,0.7,0.583,0.479
18,0.98,0.72,0.593,0.423
18,0.98,0.74,0.637,0.419
18,0.98,0.76,0.581,0.475
18,0.98,0.78,0.568,0.411
18,0.98,0.8,0.557,0.452
18,0.98,0.82,0.616,0.507
18,0.98,0.84,0.575,0.439
18,0.98,0.86,0.594,0.5
18,0.98,0.88,0.579,0.472
18,0.98,0.9,0.594,0.397
18,0.98,0.92,0.546,0.415
18,0.98,0.94,0.574,0.478
18,0.98,0.96,0.592,0.488
18,0.98,0.98,0.596,0.434
18,0.98,1,0.588,0.461
18,1,0.02,0.612,0.449
18,1,0.04,0.549,0.472
18,1,0.06,0.6,0.491
18,1,0.08,0.638,0.43
18,1,0.1,0.513,0.538
18,1,0.12,0.61,0.447
18,1,0.14,0.511,0.509
18,1,0.16,0.572,0.386
18,1,0.18,0.576,0.508
18,1,0.2,0.601,0.418
18,1,0.22,0.561,0.449
18,1,0.24,0.581,0.4
18,1,0.26,0.626,0.487
18,1,0.28,0.534,0.506
18,1,0.3,0.6,0.412
18,1,0.32,0.619,0.455
18,1,0.34,0.553,0.469
18,1,0.36,0.547,0.38
18,1,0.38,0.561,0.468
18,1,0.4,0.522,0.493
18,1,0.42,0.6,0.461
18,1,0.44,0.592,0.434
18,1,0.46,0.618,0.425
18,1,0.48,0.573,0.531
18,1,0.5,0.523,0.477
18,1,0.52,0.53,0.525
18,1,0.54,0.562,0.466
18,1,0.56,0.565,0.509
18,1,0.58,0.576,0.443
18,1,0.6,0.552,0.435
18,1,0.62,0.6,0.513
18,1,0.64,0.597,0.445
18,1,0.66,0.526,0.44
18,1,0.68,0.585,0.492
18,1,0.7,0.624,0.41
18,1,0.72,0.596,0.484
18,1,0.74,0.539,0.407
18,1,0.76,0.542,0.483
18,1,0.78,0.607,0.382
18,1,0.8,0.593,0.453
