"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.81,0.866961131507084,0.679959732383928,0.444535622240593,0.334649386076373,0.422425509266491,0.345310346307556
0.82,0.86700595967192,0.680709327550143,0.444531384272984,0.335117116576173,0.422474575398936,0.345592210973969
0.83,0.867041923622227,0.681437863507836,0.444523964047575,0.335573049984144,0.422517959574652,0.345864813523692
0.84,0.867069591370345,0.682146159550931,0.444513585919351,0.336017609503868,0.422556005450994,0.346128550047063
0.85,0.867089504772853,0.682834999626073,0.444500463646279,0.336451199993184,0.422589041126574,0.34638379963289
0.86,0.867102180623724,0.683505133937588,0.444484800822175,0.336874208823478,0.422617379801549,0.346630925114109
0.87,0.867108111684245,0.684157280459086,0.444466791286552,0.337287006690391,0.422641320397692,0.346870273768695
0.88,0.867107767654638,0.684792126358566,0.44444661951317,0.337689948379302,0.422661148141467,0.347102177979265
0.89,0.867101596091932,0.685410329343303,0.444424460978845,0.338083373488727,0.422677135113086,0.347326955854576
0.9,0.867090023278275,0.686012518930345,0.444400482513997,0.338467607114509,0.422689540764278,0.347544911815836
0.91,0.867073455043545,0.686599297647989,0.444374842636256,0.338842960497464,0.422698612407288,0.347756337150524
0.92,0.867052277545807,0.68717124217316,0.444347691868373,0.339209731636939,0.422704585677434,0.347961510536221
0.93,0.867026858012925,0.687728904409309,0.444319173041575,0.339568205872568,0.422707684971351,0.348160698536741
0.94,0.866997545448323,0.688272812509013,0.444289421585419,0.339918656436336,0.422708123862904,0.348354156072678
0.95,0.86696467130371,0.688803471845226,0.444258565805113,0.340261344976889,0.422706105498597,0.348542126868337
0.96,0.866928550121345,0.689321365934763,0.444226727147206,0.340596522057919,0.422701822974139,0.348724843876843
0.97,0.866889480148213,0.689826957317394,0.444194020454476,0.340924427632291,0.422695459693736,0.348902529685103
0.98,0.866847743924322,0.690320688393625,0.444160554210792,0.341245291493469,0.42268718971353,0.349075396900156
0.99,0.866803608847141,0.690802982224039,0.444126430776638,0.341559333705693,0.422677178070503,0.349243648518347
1,0.866757327714049,0.691274243292868,0.444091746615985,0.341866765014248,0.422665581098064,0.349407478278619
