"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.88,0.846746142008471,0.684778353000304,0.428129369178139,0.338139498214744,0.418616772830332,0.34663885478556
0.89,0.846721066058037,0.685384782091885,0.428093805733669,0.33851409921171,0.418627260324368,0.346870682880175
0.9,0.846690942171042,0.685975706210285,0.428056590025911,0.338880103419148,0.418634352145131,0.347095602791138
0.91,0.846656166994515,0.686551719362561,0.428017880189309,0.339237810676758,0.418638286805206,0.347313908685803
0.92,0.846617117798679,0.687113389268733,0.427977826239927,0.339587507428165,0.418639291558752,0.347525881840568
0.93,0.846574153201165,0.687661258482945,0.427936570383151,0.339929467326796,0.418637582818014,0.34773179115615
0.94,0.846527613857665,0.688195845457739,0.427894247308457,0.340263951811198,0.418633366549208,0.347931893646541
0.95,0.846477823121574,0.688717645555377,0.42785098447215,0.340591210651754,0.418626838649423,0.348126434903623
0.96,0.846425087674992,0.689227132009838,0.427806902368867,0.340911482470597,0.418618185306124,0.34831564953924
0.97,0.846369698133267,0.68972475684284,0.427762114792631,0.341224995236407,0.418607583340636,0.348499761606432
0.98,0.846311929625078,0.690210951737008,0.427716729088129,0.341531966735642,0.418595200536948,0.348678985001366
0.99,0.846252042349931,0.690686128869068,0.427670846392884,0.341832605021659,0.418581195957047,0.34885352384741
1,0.846190282114766,0.69115068170573,0.427624561870884,0.342127108843058,0.418565720243882,0.349023572862672
