"l1","alpha","beta_U","rho_A.l1.","rho_I.l1.","rho_Ah.l1.","rho_Ih.l1.","rho_Al.l1.","rho_Il.l1."
24,0.48,0.36,0.808472826715584,0.63778379696651,0.412353636098132,0.315030949205393,0.396119190617452,0.322752847761118
24,0.48,0.38,0.812513757832168,0.644538285846942,0.413944711183712,0.318590415580919,0.398569046648456,0.325947870266023
24,0.48,0.4,0.816095684818138,0.650642107007795,0.415353006253921,0.321815793433578,0.400742678564217,0.328826313574217
24,0.48,0.42,0.819274171850714,0.656169759556745,0.416600246003059,0.32474492216156,0.402673925847655,0.331424837395185
24,0.48,0.44,0.822096660137667,0.661185035318357,0.41770506885461,0.327410257809019,0.404391591283057,0.333774777509338
24,0.48,0.46,0.824603920555424,0.665742901797419,0.418683567086815,0.329839806960792,0.405920353468609,0.335903094836627
24,0.48,0.48,0.826831204736352,0.669891000684876,0.419549716471458,0.332057872535712,0.407281488264894,0.337833128149164
24,0.48,0.5,0.828809165006933,0.673670850300924,0.420315720904233,0.334085654156747,0.4084934441027,0.339585196144177
24,0.48,0.52,0.83056459537209,0.677118817878926,0.420992290987079,0.335941735064078,0.409572304385011,0.341177082814847
24,0.48,0.54,0.832121032678088,0.680266911343619,0.421588870829924,0.337642479756595,0.410532161848163,0.342624431587024
24,0.48,0.56,0.83349924759799,0.683143428361145,0.422113823918495,0.339202360833544,0.411385423679495,0.343941067527601
24,0.48,0.58,0.834717648112977,0.685773491666457,0.422574586373005,0.340634229268972,0.412143061739972,0.345139262397485
24,0.48,0.6,0.835792612987466,0.688179493129806,0.42297779404378,0.34194953917618,0.412814818943686,0.346229953953625
24,0.48,0.62,0.836738768855832,0.690381464096888,0.423329388476466,0.343158535719483,0.413409380379366,0.347222928377405
24,0.48,0.64,0.837569221602711,0.692397385794979,0.423634705706506,0.344270413001206,0.413934515896204,0.348126972793773
24,0.48,0.66,0.838295750478513,0.694243450731719,0.423898551021047,0.345293447346472,0.414397199457466,0.348950003385247
24,0.48,0.68,0.838928971668323,0.695934283801886,0.424125262192451,0.346235110320417,0.414803709475872,0.349699173481468
24,0.48,0.7,0.839478476696569,0.697483130098574,0.424318763194665,0.347102164964409,0.415159713501904,0.350380965134165
24,0.48,0.72,0.839952950006985,0.698902015079809,0.424482610027647,0.347900748072293,0.415470339979338,0.351001267007516
24,0.48,0.74,0.840360269237796,0.700201881681677,0.42462002997085,0.348636440801985,0.415740239266946,0.351565440879692
24,0.48,0.76,0.84070759106363,0.701392708128755,0.424733955345307,0.34931432950006,0.415973635718324,0.352078378628694
24,0.48,0.78,0.841001424959552,0.702483609522379,0.424827052671246,0.349939058283089,0.416174372288306,0.352544551239289
24,0.48,0.8,0.841247696829283,0.70348292574975,0.424901747953485,0.350514874651207,0.416345948875798,0.352968051098544
24,0.48,0.82,0.84145180410678,0.70439829782319,0.424960248701981,0.351045669192605,0.416491555404799,0.353352628630584
24,0.48,0.84,0.841618663670606,0.705236734407172,0.425004563193556,0.351535010261609,0.41661410047705,0.353701724145563
24,0.48,0.86,0.841752753690912,0.706004670004081,0.425036517398135,0.351986174369297,0.416716236292776,0.354018495634783
24,0.48,0.88,0.841858150348811,0.706708016034639,0.425057769924938,0.352402172907857,0.416800380423872,0.354305843126782
24,0.48,0.9,0.841938560219804,0.707352205855475,0.425069825288205,0.352785775732761,0.416868734931599,0.354566430122714
24,0.48,0.92,0.841997348990134,0.707942234596116,0.425074045745637,0.353139532046569,0.416923303244497,0.354802702549547
24,0.48,0.94,0.842037567072823,0.708482694564481,0.425071661924219,0.353465788961368,0.416965905148604,0.355016905603114
24,0.48,0.96,0.842061972604651,0.708977806858621,0.425063782415775,0.353766708061142,0.416998190188876,0.355211098797479
24,0.48,0.98,0.84207305223344,0.709431449728988,0.425051402497548,0.35404428023867,0.417021649735892,0.355387169490318
24,0.48,1,0.842073040044234,0.709847184156692,0.425035412110202,0.354300339042189,0.417037627934031,0.355546845114504
25,0.5,0.02,0.431794921850358,0.125273008737946,0.269317689798553,0.0584509438850296,0.162477232051805,0.0668220648529162
25,0.5,0.04,0.512813467797932,0.226579878541093,0.299152899683087,0.107237755817424,0.213660568114845,0.119342122723668
25,0.5,0.06,0.569967403941286,0.299930637484679,0.320466065758095,0.143130405101802,0.249501338183191,0.156800232382877
25,0.5,0.08,0.613833713180829,0.357597252626349,0.336982684821303,0.171685417107015,0.276851028359527,0.185911835519334
25,0.5,0.1,0.648456891524388,0.404046111070752,0.350129542482702,0.194903033602705,0.298327349041686,0.209143077468047
25,0.5,0.12,0.676377571734792,0.442169097549507,0.360810441684206,0.214104173368836,0.315567130050586,0.228064924180671
25,0.5,0.14,0.699287680752177,0.473953570444289,0.369631556560022,0.230213528419259,0.329656124192155,0.24374004202503
25,0.5,0.16,0.718354505918554,0.500804634730303,0.377014106093855,0.243894725730725,0.341340399824699,0.256909908999579
25,0.5,0.18,0.734408899679325,0.523741792594046,0.383260090785514,0.255635205462042,0.351148808893811,0.268106587132004
25,0.5,0.2,0.748058399259925,0.543522032360792,0.388591945020387,0.265800604123292,0.359466454239538,0.277721428237499
25,0.5,0.22,0.759757700829003,0.560718992108419,0.393177336995672,0.274670391148619,0.366580363833331,0.286048600959801
25,0.5,0.24,0.769854045462787,0.575775256653988,0.397145207732485,0.282461775627843,0.372708837730302,0.293313481026145
25,0.5,0.26,0.778617325189926,0.589037779633782,0.400596458078146,0.289346109890752,0.37802086711178,0.29969166974303
25,0.5,0.28,0.786260585340695,0.600782428866186,0.403611260800852,0.295460383225404,0.382649324539843,0.305322045640782
25,0.5,0.3,0.792954318098734,0.611231349762228,0.406254183103776,0.300915431500563,0.386700134994957,0.310315918261665
25,0.5,0.32,0.798836638766167,0.620565479831173,0.408577851644286,0.30580190451877,0.390258787121881,0.314763575312402
25,0.5,0.34,0.804020668165449,0.628933722079659,0.410625624539872,0.310194673024104,0.393395043625576,0.318739049055555
25,0.5,0.36,0.808599979226856,0.63645977297789,0.412433572405236,0.314156130739582,0.396166406821621,0.322303642238308
25,0.5,0.38,0.812652676646821,0.64324727570897,0.414031969335916,0.317738701259485,0.398620707310905,0.325508574449485
25,0.5,0.4,0.816244494604926,0.649383758893628,0.415446430295511,0.320986764277971,0.400798064309415,0.328396994615657
25,0.5,0.42,0.819431178025637,0.654943681926136,0.416698789367316,0.323938152027931,0.402732388658321,0.331005529898205
25,0.5,0.44,0.822260333643473,0.659990814536003,0.417807785405667,0.326625323638835,0.404452548237807,0.333365490897169
25,0.5,0.46,0.824772883620191,0.66458011423202,0.418789602699487,0.329076295360951,0.405983280920704,0.335503818871069
25,0.5,0.48,0.827004217697651,0.668759220862107,0.419658301213945,0.331315383779208,0.407345916483706,0.3374438370829
25,0.5,0.5,0.828985114208795,0.672569656222212,0.420426161836777,0.333363804369148,0.408558952372017,0.339205851853064
25,0.5,0.52,0.830742482096784,0.6760477942991,0.421103965559777,0.335240157136805,0.409638516537007,0.340807637162295
25,0.5,0.54,0.832299963050537,0.679225651578024,0.421701220846578,0.336960823372159,0.410598742203959,0.342264828205866
25,0.5,0.56,0.833678423389502,0.682131535035912,0.422226350025528,0.338540291878668,0.411452073363973,0.343591243157243
25,0.5,0.58,0.834896358367657,0.684790576714079,0.422686843029737,0.339991428834293,0.41220951533792,0.344799147879785
25,0.5,0.6,0.835970226396033,0.687225177252191,0.423089384930665,0.341325702286304,0.412880841465369,0.345899474965887
25,0.5,0.62,0.836914726805506,0.68945537586025,0.423439962299969,0.342553369897765,0.413474764505536,0.346902005962484
25,0.5,0.64,0.837743031837131,0.691499160478885,0.42374395236225,0.343683636745286,0.413999079474881,0.347815523733599
25,0.5,0.66,0.8384669813075,0.69337272902383,0.424006198080229,0.344724788569992,0.414460783227271,0.348647940453838
25,0.5,0.68,0.839097246673207,0.695090710407203,0.424231071679996,0.345684304801391,0.414866174993211,0.349406405605813
25,0.5,0.7,0.839643469882511,0.696666352315204,0.424422528630902,0.346568954829755,0.415220941251609,0.350097397485449
25,0.5,0.72,0.840114381359075,0.698111681380663,0.424584153708478,0.347384880339955,0.415530227650597,0.350726801040709
25,0.5,0.74,0.840517900642577,0.699437640332118,0.424719200464216,0.34813766599613,0.415798700178361,0.351299974335988
25,0.5,0.76,0.840861222562141,0.700654205862998,0.424830625184394,0.34883240035038,0.416030597377747,0.351821805512618
25,0.5,0.78,0.841150891301907,0.701770490296041,0.424921116227158,0.349473728515927,0.416229775074749,0.352296761780114
25,0.5,0.8,0.841392864304313,0.702794829581675,0.42499311947216,0.350065897877715,0.416399744832153,0.35272893170396
25,0.5,0.82,0.841592567623281,0.703734859736382,0.425048860491903,0.350612797897214,0.416543707131378,0.353122061839169
25,0.5,0.84,0.841754944069464,0.704597583476049,0.425090363952372,0.351117994892585,0.416664580117093,0.353479588583464
25,0.5,0.86,0.841884495269626,0.705389428513118,0.425119470667576,0.351584762532035,0.416765024602049,0.353804665981084
25,0.5,0.88,0.841985318581968,0.706116298751741,0.425137852664637,0.352016108660547,0.416847465917331,0.354100190091194
25,0.5,0.9,0.842061139660745,0.706783619421935,0.425147026559901,0.352414798983356,0.416914113100844,0.354368820438579
25,0.5,0.92,0.842115341340503,0.707396377033776,0.425148365500134,0.352783378049279,0.41696697584037,0.354612998984497
25,0.5,0.94,0.842150989407943,0.707959154899609,0.425143109884094,0.353124187910377,0.41700787952385,0.354834966989232
25,0.5,0.96,0.842170855743704,0.708476164861065,0.425132377047455,0.353439384778762,0.417038478696249,0.355036780082303
25,0.5,0.98,0.842177439244312,0.708951275764311,0.425117170066817,0.353730953954694,0.417060269177495,0.355220321809618
25,0.5,1,0.842172984873634,0.709388039148208,0.425098385815604,0.354000723260847,0.417074599058031,0.355387315887361
26,0.52,0.02,0.431328048757346,0.124295582285849,0.269091185612181,0.0578354521343533,0.162236863145165,0.0664601301514956
26,0.52,0.04,0.512447053766455,0.225428443949704,0.298936493377046,0.106443157055923,0.213510560389409,0.118985286893782
26,0.52,0.06,0.569609447928207,0.298556644996612,0.320250104337946,0.142180354384685,0.249359343590262,0.156376290611927
26,0.52,0.08,0.613503705927971,0.356080716076192,0.336783237201142,0.170641213921688,0.276720468726829,0.185439502154504
26,0.52,0.1,0.648169857521484,0.402450826453888,0.349955879951978,0.193809122230323,0.298213977569507,0.208641704223564
26,0.52,0.12,0.67613863765685,0.440535059960624,0.360665835311236,0.212988160448321,0.315472802345614,0.227546899512303
26,0.52,0.14,0.699097083433522,0.472306229269284,0.36951628982044,0.22909275777903,0.329580793613082,0.243213471490254
26,0.52,0.16,0.718210109043337,0.499160446533249,0.376926985856025,0.242780207442642,0.341283123187313,0.256380239090608
26,0.52,0.18,0.734307462586711,0.522111513063572,0.383199220697908,0.254533954280416,0.351108241888803,0.267577558783156
26,0.52,0.2,0.747996237719575,0.541912724773765,0.388555133827806,0.264717067397177,0.359441103891769,0.277195657376587
26,0.52,0.22,0.759731036820324,0.559135285769161,0.393162317598803,0.27360734210086,0.366568719221522,0.285527943668301
26,0.52,0.24,0.769859192017134,0.574220153741985,0.397149754691789,0.281420884088878,0.372709437325345,0.292799269653107
26,0.52,0.26,0.778650781256987,0.587513182723948,0.400618449117761,0.288328313533692,0.378032332139226,0.299184869190256
26,0.52,0.28,0.786319080519962,0.599289491596215,0.403648706783571,0.294466132684013,0.382670373736391,0.304823358912203
26,0.52,0.3,0.793034829091732,0.609770713255975,0.406305240033129,0.2999448542345,0.386729589058603,0.309825859021475
26,0.52,0.32,0.798936389887581,0.619137434020488,0.408640822416309,0.30485491545748,0.390295567471273,0.314282518563007
26,0.52,0.34,0.804137123046182,0.627538316885816,0.410698954947012,0.309271049837951,0.39343816809917,0.318267267047865
26,0.52,0.36,0.808730827901989,0.635096895548804,0.412515844059966,0.313255565294555,0.396214983842023,0.321841330254249
26,0.52,0.38,0.812795820511765,0.641916704385642,0.41412189110617,0.316860834850954,0.398673929405595,0.325055869534688
26,0.52,0.4,0.816398030705376,0.648085201040109,0.415542829199359,0.320131211704447,0.400855201506018,0.327953989335662
26,0.52,0.42,0.819593383531057,0.653676800454718,0.416800601481799,0.323104517919685,0.402792782049258,0.330572282535034
26,0.52,0.44,0.822429650977815,0.658755246440246,0.417914047103723,0.3258132133724,0.404515603874092,0.332942033067846
26,0.52,0.46,0.824947906493588,0.663375483424931,0.418899442380766,0.328285322167747,0.406048464112822,0.335090161257184
26,0.52,0.48,0.827183678143072,0.667585146929854,0.419770931604789,0.330545173168762,0.407412746538283,0.337039973761092
26,0.52,0.5,0.829167870644137,0.671425760233537,0.420540872880198,0.332613996654526,0.408626997763939,0.338811763579011
26,0.52,0.52,0.830927508384469,0.674933702485226,0.421220117884362,0.334510408620337,0.409707390500107,0.340423293864889
26,0.52,0.54,0.832486338500172,0.678140997470339,0.421818239785556,0.336250806589765,0.410668098714616,0.341890190880574
26,0.52,0.56,0.833865323636271,0.681075960488132,0.422343720148315,0.337849695188872,0.411521603487956,0.34322626529926
26,0.52,0.58,0.835083047054466,0.683763732121198,0.422804103144761,0.339319955558541,0.412278943909704,0.344443776562657
26,0.52,0.6,0.836156047587794,0.68622672119638,0.42320612351803,0.340673069550559,0.412949924069764,0.345553651645821
26,0.52,0.62,0.837099098067127,0.688484974354422,0.423555813334123,0.341919307284644,0.413543284733004,0.346565667069778
26,0.52,0.64,0.83792543791149,0.69055648593532,0.423858591487487,0.343067884836629,0.414066846424004,0.347488601098691
26,0.52,0.66,0.838646968335042,0.692457459043447,0.424119339104952,0.344127097438396,0.414527629230091,0.348330361605051
26,0.52,0.68,0.839274416900392,0.694202526461639,0.424342463358953,0.345104432493685,0.414931953541439,0.349098093967953
26,0.52,0.7,0.83981747681174,0.695804938376364,0.424531951707796,0.346006665873923,0.415285525103944,0.349798272502441
26,0.52,0.72,0.840284925297851,0.697276722539444,0.424691418194383,0.346839944298615,0.415593507103469,0.350436778240828
26,0.52,0.74,0.840684724614381,0.698628821438129,0.424824143130044,0.347609856083428,0.415860581484337,0.351018965354701
26,0.52,0.76,0.841024108545763,0.69987121020972,0.424933107248169,0.348321492124477,0.416091001297594,0.351549718085242
26,0.52,0.78,0.841309656769841,0.701012998370131,0.425021021219133,0.348979498655802,0.416288635550707,0.352033499714329
26,0.52,0.8,0.841547359034189,0.702062517890755,0.425090351262803,0.349588123050315,0.416457007771386,0.35247439484044
26,0.52,0.82,0.841742670759341,0.703027399726185,0.425143341469535,0.350151253718993,0.416599329289806,0.352876146007192
26,0.52,0.84,0.841900561413669,0.703914640545095,0.425182033338757,0.35067245498789,0.416718528074912,0.353242185557205
26,0.52,0.86,0.842025556784271,0.704730661130859,0.42520828296109,0.351154997689546,0.416817273823182,0.353575663441313
26,0.52,0.88,0.842121776087651,0.705481357684323,0.425223776201731,0.351601886088019,0.416897999885921,0.353879471596305
26,0.52,0.9,0.842192964715177,0.706172147068222,0.425230042186578,0.352015881660056,0.416962922528599,0.354156265408166
26,0.52,0.92,0.84224252328513,0.706808006872971,0.425228465345915,0.352399524174875,0.417014057939215,0.354408482698096
26,0.52,0.94,0.842273533570539,0.707393511050708,0.425220296231668,0.352755150448417,0.417053237338871,0.354638360602291
26,0.52,0.96,0.842288781786124,0.707932861753395,0.425206661291735,0.353084911092407,0.417082120494389,0.354847950660988
26,0.52,0.98,0.842290779645479,0.708429917917514,0.425188571757635,0.353390785531896,0.417102207887844,0.355039132385618
26,0.52,1,0.842281783538558,0.708888221059276,0.425166931778633,0.353674595525814,0.417114851759925,0.355213625533461
27,0.54,0.02,0.430849984119692,0.123303999067323,0.268860746439477,0.0572134447178381,0.161989237680215,0.0660905543494851
27,0.54,0.04,0.51207562668306,0.224266992047364,0.298717755474358,0.10564224901834,0.213357871208701,0.118624743029024
27,0.54,0.06,0.569248543781665,0.297172366412223,0.320032284662216,0.141222804426516,0.249216259119449,0.155949561985706
27,0.54,0.08,0.613170380537081,0.354549814303905,0.33658168797607,0.169586638995568,0.276588692561011,0.184963175308338
27,0.54,0.1,0.647879406273162,0.400837424498254,0.349780067665818,0.192702278069283,0.298099338607344,0.208135146428971
27,0.54,0.12,0.675896450642864,0.438879638523807,0.360519195465095,0.211857033497895,0.315377255177769,0.227022605025912
27,0.54,0.14,0.698903582524812,0.470634677565847,0.369399219994098,0.227955026130857,0.329504362530714,0.242679651434991
27,0.54,0.16,0.718063284709222,0.497489597089532,0.376838369910116,0.241647159971536,0.341224914799106,0.255842437117996
27,0.54,0.18,0.734204158622507,0.52045243578166,0.383137212580535,0.253412833305223,0.351066946041972,0.267039602476437
27,0.54,0.2,0.747932823611212,0.540272743471907,0.38851757346446,0.263612504572839,0.359415250146751,0.276660238899068
27,0.54,0.22,0.759703765807459,0.557519245755899,0.393146955318839,0.272522259874603,0.36655681048862,0.284996985881296
27,0.54,0.24,0.769864391860351,0.572631237095335,0.397154372519839,0.280357073632446,0.372710019340512,0.292274163462888
27,0.54,0.26,0.77868495339086,0.585953442997462,0.400640924973626,0.287286811925627,0.378044028417233,0.298666631071835
27,0.54,0.28,0.786378947933337,0.597760210371156,0.403687046403213,0.293447472787611,0.382691901530124,0.304312737583545
27,0.54,0.3,0.793117355125912,0.608272641280439,0.406357590395488,0.298949232309983,0.386759764730424,0.309323408970456
27,0.54,0.32,0.799038780515072,0.617670956267032,0.40870547455082,0.303882304731708,0.390333305964252,0.313788651535324
27,0.54,0.34,0.804256819916982,0.626103566677987,0.410774340727362,0.308321278054154,0.39348247918962,0.317782288623833
27,0.54,0.36,0.808865496459012,0.633693834119322,0.412600529723267,0.312328367943124,0.396264966735745,0.321365466176197
27,0.54,0.38,0.812943335737282,0.640545176676944,0.414214569140548,0.315955891791876,0.398728766596733,0.324589284885067
27,0.54,0.4,0.816556462021782,0.646744974990554,0.415642309584111,0.319248172331655,0.400914152437671,0.327496802658899
27,0.54,0.42,0.819760979748545,0.652367594686773,0.416905802861847,0.322243018350484,0.402855176886698,0.330124576336289
27,0.54,0.44,0.822604825794589,0.657476749728189,0.418023988231966,0.324972888044905,0.404580837562623,0.332503861683283
27,0.54,0.46,0.825129224816279,0.662127368288907,0.419013234008629,0.327465811493963,0.40611599080765,0.334661556794943
27,0.54,0.48,0.827369843349341,0.666367079004386,0.419887768906967,0.329746128393704,0.407482074442374,0.336620950610682
27,0.54,0.5,0.829357712821548,0.670237404579479,0.420660028442362,0.331835082731796,0.408697684379186,0.338402321847683
27,0.54,0.52,0.83111997352806,0.673774727682084,0.421340935248741,0.333751305679741,0.409779038279319,0.340023422002342
27,0.54,0.54,0.832680478622239,0.677011078093318,0.42194012753008,0.335511210408746,0.410740351092159,0.341499867684572
27,0.54,0.56,0.834060287727162,0.679974778409901,0.422466146465033,0.337129316964275,0.411594141262129,0.342845461445626
27,0.54,0.58,0.835278072827225,0.682690976961065,0.422926590878939,0.338618521193494,0.412351481948286,0.344072455767571
27,0.54,0.6,0.83635045393879,0.685182090155248,0.423328245628476,0.339990318612807,0.413022208310314,0.345191771542441
27,0.54,0.62,0.837292278187231,0.687468171612742,0.423677188736469,0.341254991750662,0.413615089450762,0.34621317986208
27,0.54,0.64,0.838116852986441,0.689567221746624,0.423978881244471,0.342421767705387,0.41413797174197,0.347145454041237
27,0.54,0.66,0.838836141778574,0.691495448623258,0.424238242930606,0.343498951276541,0.414597898847968,0.347996497346718
27,0.54,0.68,0.839460929068871,0.693267488747267,0.424459716406667,0.344494037957653,0.415001212662204,0.348773450789614
27,0.54,0.7,0.840000960154213,0.694896594715078,0.424647321615296,0.345413810242625,0.415353638538916,0.349482784472452
27,0.54,0.72,0.840465059900281,0.696394795348956,0.424804702361576,0.346264420041497,0.415660357538705,0.350130375307459
27,0.54,0.74,0.840861234101403,0.69777303287317,0.424935166208382,0.34705145948218,0.415926067893021,0.35072157339099
27,0.54,0.76,0.841196756307425,0.69904128086072,0.425041718822663,0.347780021961785,0.416155037484762,0.351261258898935
27,0.54,0.78,0.841478242484519,0.700208646014116,0.425127093666362,0.348454754980841,0.416351148818157,0.351753891033275
27,0.54,0.8,0.841711715462186,0.701283456309982,0.425193777770207,0.349079906027917,0.41651793769198,0.352203550282065
27,0.54,0.82,0.841902660784612,0.70227333760646,0.425244034203034,0.349659362567268,0.416658626581577,0.352613975039193
27,0.54,0.84,0.842056075313656,0.703185280462876,0.425279921747209,0.350196687007433,0.416776153566447,0.352988593455443
27,0.54,0.86,0.842176509710094,0.704025698635961,0.425303312207406,0.350695147386062,0.416873197502688,0.353330551249899
27,0.54,0.88,0.842268105738788,0.704800480483184,0.425315905711592,0.351157744389133,0.416952200027196,0.353642736094051
27,0.54,0.9,0.842334629194461,0.705515034311105,0.425319244306614,0.351587235226253,0.417015384887847,0.353927799084852
27,0.54,0.92,0.842379499121273,0.70617432854717,0.425314724104027,0.351986154803769,0.417064775017246,0.354188173743401
27,0.54,0.94,0.8424058138966,0.706782927480674,0.425303606192831,0.352356834570968,0.417102207703769,0.354426092909706
27,0.54,0.96,0.842416374663374,0.707345023207692,0.425287026503196,0.352701419359167,0.417129348160178,0.354643603848525
27,0.54,0.98,0.842413706522942,0.707864464321615,0.425266004777849,0.353021882486909,0.417147701745092,0.354842581834706
27,0.54,1,0.842400077839226,0.708344781812411,0.425241452784706,0.353320039365371,0.41715862505452,0.355024742447041
28,0.56,0.02,0.430360210010239,0.122297755937783,0.268626203333188,0.0565847427528154,0.161734006677051,0.0657130131849673
28,0.56,0.04,0.511698675821258,0.223094813109399,0.298496503859605,0.104834688296893,0.213202171961653,0.118260124812505
28,0.56,0.06,0.568884625258483,0.2957776561206,0.319812572900535,0.140257655509876,0.249072052357948,0.155520000610724
28,0.56,0.08,0.612833688893441,0.353004364906103,0.336378005720628,0.168521553949236,0.276455683172813,0.184482810956867
28,0.56,0.1,0.647585479418399,0.399205627321811,0.349602067916105,0.191582294408946,0.297983411502294,0.207623332912865
28,0.56,0.12,0.675650947417064,0.437202454981172,0.360370481737854,0.210710515656464,0.315280465679209,0.226491939324708
28,0.56,0.14,0.698707115223982,0.468938436601931,0.369280307425294,0.226799987845254,0.329426807798688,0.242138448756677
28,0.56,0.16,0.717913975332048,0.495791509303927,0.376748222340373,0.240495171668878,0.341165752991675,0.255296337635049
28,0.56,0.18,0.734098939458922,0.5187638884544,0.383074036754158,0.252271368120819,0.351024902704764,0.266492520333581
28,0.56,0.2,0.747868121231601,0.538601324511746,0.3884792425318,0.262486381753339,0.359388878699801,0.276114942758406
28,0.56,0.22,0.759675867480033,0.555870020029961,0.393131238689237,0.27141455417185,0.366544628790796,0.284455465858111
28,0.56,0.24,0.769869642319775,0.571007569938169,0.397159061000392,0.27926970032778,0.372710581319383,0.291737869610389
28,0.56,0.26,0.778719858349662,0.584357542010719,0.400663897718133,0.286220909928825,0.378055960631529,0.298136632081895
28,0.56,0.28,0.786440225175229,0.596193487833569,0.403726304824363,0.292403659285229,0.382713920350865,0.303789828548339
28,0.56,0.3,0.793201955706652,0.606735960012031,0.406411273054528,0.297927774154664,0.386790682652124,0.308808185857368
28,0.56,0.32,0.799143892858459,0.616164798449858,0.408771861052846,0.302883234975447,0.390372031805613,0.313281563474412
28,0.56,0.34,0.804379864247337,0.624628150961951,0.410851849331793,0.307344475815133,0.393528014915544,0.317283675146818
28,0.56,0.36,0.809004113980926,0.632249197536099,0.412687711481011,0.311373613448438,0.396316402499914,0.320875584087661
28,0.56,0.38,0.813095375203675,0.639131232306837,0.414310100252408,0.315022904420483,0.398785274951267,0.324108327886354
28,0.56,0.4,0.816719965272052,0.645361552733274,0.415744983001945,0.318336636896783,0.400974982270107,0.327024915836491
28,0.56,0.42,0.819934167152925,0.651014470136879,0.417014519741588,0.321352603173192,0.402919647411337,0.329661866963687
28,0.56,0.44,0.822786082143009,0.656153664597924,0.418137749592269,0.324103257254102,0.40464833255074,0.332050407343823
28,0.56,0.46,0.825317085943889,0.660834044775272,0.419131132790338,0.326616633240408,0.406185953153551,0.334217411534864
28,0.56,0.48,0.827562983639197,0.665103229786812,0.420008982530463,0.328917080158814,0.407554001108734,0.336186149627998
28,0.56,0.5,0.829554933632541,0.669002739646442,0.420783811899785,0.331025854564948,0.408771121732756,0.337976885081494
28,0.56,0.52,0.831320192541178,0.672568958846115,0.421466614732119,0.332961601957513,0.409853577809058,0.339607356888602
28,0.56,0.54,0.832882720066864,0.675833921816241,0.42206709457571,0.334740750541679,0.410815625491154,0.341093171274562
28,0.56,0.56,0.834263673432537,0.678825957391842,0.422593852583305,0.3363778353584,0.411669820849232,0.342448122033441
28,0.56,0.58,0.835481814036831,0.681570220826594,0.423054542633695,0.337885766689774,0.412427271403136,0.34368445413682
28,0.56,0.6,0.83655384382368,0.684089135483399,0.423456000128508,0.339276053567417,0.413097843695172,0.344813081915982
28,0.56,0.62,0.837494684995921,0.686402761494803,0.423804349502497,0.340558990875622,0.413690335493424,0.345843770619181
28,0.56,0.64,0.838317713772476,0.688529105009617,0.424105094416891,0.341743816757588,0.414212619355585,0.346785288252029
28,0.56,0.66,0.839034956651298,0.690484378823194,0.424363193785931,0.34283884566021,0.414671762865367,0.347645533162984
28,0.56,0.68,0.839657255917756,0.692283223011179,0.424583126153418,0.343851581288467,0.415074129764337,0.348431641722712
28,0.56,0.7,0.840194409801944,0.693938892492155,0.424768944443035,0.34478881290926,0.415425465358909,0.349150079582895
28,0.56,0.72,0.840655291644466,0.695463417117088,0.424924322719567,0.345656697791221,0.415730968924899,0.349806719325866
28,0.56,0.74,0.841047951609107,0.696867738836608,0.425052596292984,0.346460832050213,0.415995355316124,0.350406906786395
28,0.56,0.76,0.841379703830774,0.698161829666544,0.425156796254963,0.347206311759052,0.416222907575811,0.350955517907493
28,0.56,0.78,0.841657201369175,0.699354793509011,0.425239679343709,0.347897785850867,0.416417522025466,0.351457007658144
28,0.56,0.8,0.841886500923775,0.700454954354061,0.42530375387725,0.348539502080682,0.416582747046525,0.351915452273378
28,0.56,0.82,0.842073118930999,0.701469932957151,0.425351302369535,0.349135347095575,0.416721816561464,0.352334585861576
28,0.56,0.84,0.842222080393509,0.70240671373893,0.425384401341395,0.349688881489614,0.416837679052114,0.352717832249317
28,0.56,0.86,0.842337961570332,0.703271703369268,0.425404938754911,0.350203370577451,0.416933022815421,0.353068332791817
28,0.56,0.88,0.842424927475424,0.704070782264129,0.425414629431112,0.350681811503656,0.417010298044312,0.353388970760473
28,0.56,0.9,0.842486764982963,0.704809350031606,0.425415028754353,0.35112695720856,0.417071736228609,0.353682392823047
28,0.56,0.92,0.842526912213966,0.705492365744155,0.425407544919795,0.351541337691602,0.417119367294172,0.353951028052553
28,0.56,0.94,0.842548484775819,0.706124383781572,0.425393449941315,0.351927278946828,0.417155034834503,0.354197104834744
28,0.56,0.96,0.842554299340044,0.706709585878497,0.425373889604485,0.352286919889775,0.41718040973556,0.354422665988722
28,0.56,0.98,0.842546894971149,0.707251809917148,0.425349892521731,0.352622227548495,0.417197002449418,0.354629582368653
28,0.56,1,0.842528552558,0.707754575927595,0.425322378423656,0.352935010752387,0.417206174134344,0.354819565175208
29,0.58,0.02,0.429858183074767,0.12127633339286,0.268387379027165,0.0559491641535901,0.161470804047602,0.0653271692392704
29,0.58,0.04,0.511315614978471,0.221911098548591,0.298272530406266,0.104020086372592,0.213043084572205,0.117891012175999
29,0.58,0.06,0.568517613712681,0.294372351020746,0.319590930581415,0.13928479908375,0.248926683131266,0.155087551936996
29,0.58,0.08,0.61249358169688,0.351444182311539,0.336172158298905,0.167445817968235,0.276321423397975,0.183998364343304
29,0.58,0.1,0.647288017207401,0.397555151603391,0.349421842095377,0.190448960335013,0.297866175112024,0.207106191268378
29,0.58,0.12,0.675402062952145,0.435503122299013,0.360219652607109,0.20954832345517,0.315182410345036,0.225954798843843
29,0.58,0.14,0.698507616765705,0.467217015032354,0.36915951122799,0.225627287979282,0.329348105537715,0.241589727053073
