"l1","alpha","lamda2","rho_A.l1.","rho_I.l1."
33,0.66,0.24,0.688588261321721,0.56202726985414
33,0.66,0.26,0.688645116050665,0.561989912785357
33,0.66,0.28,0.688701383016495,0.561952945162522
33,0.66,0.3,0.688757098647557,0.561916342980793
33,0.66,0.32,0.688812295381807,0.561880084854799
33,0.66,0.34,0.688867002275651,0.56184415161972
33,0.66,0.36,0.688921245497512,0.561808526007831
33,0.66,0.38,0.688975048730991,0.56177319238424
33,0.66,0.4,0.68902843350652,0.561738136529451
33,0.66,0.42,0.689081419476058,0.561703345459226
33,0.66,0.44,0.68913402464209,0.561668807274381
33,0.66,0.46,0.68918626554973,0.561634511034744
33,0.66,0.48,0.689238157448872,0.56160044665274
33,0.66,0.5,0.689289714431896,0.561566604802991
33,0.66,0.52,0.689340949551314,0.561532976845065
33,0.66,0.54,0.689391874920907,0.561499554757043
33,0.66,0.56,0.689442501803197,0.561466331078044
33,0.66,0.58,0.689492840685586,0.561433298858187
33,0.66,0.6,0.689542901347047,0.561400451614742
33,0.66,0.62,0.689592692916928,0.561367783293463
33,0.66,0.64,0.689642223927131,0.561335288234258
33,0.66,0.66,0.689691502358732,0.561302961140522
33,0.66,0.68,0.689740535683902,0.561270797051544
33,0.66,0.7,0.689789330903831,0.561238791317543
33,0.66,0.72,0.689837894583272,0.561206939576924
33,0.66,0.74,0.689886232882169,0.561175237735457
33,0.66,0.76,0.689934351584787,0.561143681947084
33,0.66,0.78,0.689982256126666,0.561112268596176
33,0.66,0.8,0.690029951619674,0.561080994281022
33,0.66,0.82,0.690077442875381,0.56104985579844
33,0.66,0.84,0.69012473442694,0.561018850129357
33,0.66,0.86,0.690171830549606,0.560987974425295
33,0.66,0.88,0.690218735280035,0.560957225995656
33,0.66,0.9,0.690265452434435,0.560926602295763
33,0.66,0.92,0.690311985625665,0.560896100915597
33,0.66,0.94,0.690358338279327,0.560865719569195
33,0.66,0.96,0.690404513648907,0.560835456084675
33,0.66,0.98,0.690450514830001,0.560805308394859
33,0.66,1,0.690496344773656,0.56077527452849
34,0.68,0.02,0.687877866643291,0.561949958279041
34,0.68,0.04,0.687946096510755,0.561903221594518
34,0.68,0.06,0.688012579722588,0.561857683597596
34,0.68,0.08,0.688077551622087,0.561813183486475
34,0.68,0.1,0.688141198887713,0.561769593662852
34,0.68,0.12,0.688203672004631,0.561726811226174
34,0.68,0.14,0.688265094057982,0.561684751976224
34,0.68,0.16,0.68832556705625,0.561643346100056
34,0.68,0.18,0.688385176559436,0.561602535014975
34,0.68,0.2,0.688443995120755,0.561562269020668
34,0.68,0.22,0.688502084883061,0.561522505527802
34,0.68,0.24,0.688559499563379,0.561483207703956
34,0.68,0.26,0.688616285987953,0.561444343426108
34,0.68,0.28,0.688672485292672,0.561405884461371
34,0.68,0.3,0.688728133871324,0.561367805819736
34,0.68,0.32,0.68878326413164,0.561330085237928
34,0.68,0.34,0.688837905103332,0.561292702764243
34,0.68,0.36,0.688892082931027,0.561255640421904
34,0.68,0.38,0.688945821276937,0.561218881934014
34,0.68,0.4,0.688999141652123,0.561182412497231
34,0.68,0.42,0.689052063690884,0.561146218594259
34,0.68,0.44,0.689104605379498,0.561110287837492
34,0.68,0.46,0.689156783248129,0.561074608837812
34,0.68,0.48,0.689208612532811,0.561039171093799
34,0.68,0.5,0.689260107313014,0.561003964897629
34,0.68,0.52,0.689311280629184,0.560968981254643
34,0.68,0.54,0.689362144583778,0.560934211814188
34,0.68,0.56,0.689412710428665,0.560899648809773
34,0.68,0.58,0.689462988641189,0.560865285006978
34,0.68,0.6,0.689512988990811,0.56083111365779
34,0.68,0.62,0.689562720597857,0.560797128460356
34,0.68,0.64,0.68961219198566,0.560763323523225
34,0.68,0.66,0.689661411127143,0.560729693333423
34,0.68,0.68,0.689710385486704,0.560696232727722
34,0.68,0.7,0.689759122058114,0.56066293686664
34,0.68,0.72,0.689807627399038,0.560629801210767
34,0.68,0.74,0.689855907662637,0.560596821499071
34,0.68,0.76,0.689903968626682,0.560563993728925
34,0.68,0.78,0.689951815720485,0.560531314137619
34,0.68,0.8,0.689999454049939,0.560498779185177
34,0.68,0.82,0.690046888420879,0.560466385538316
34,0.68,0.84,0.69009412336094,0.560434130055449
34,0.68,0.86,0.690141163140076,0.560402009772592
34,0.68,0.88,0.690188011789835,0.560370021890138
34,0.68,0.9,0.690234673121511,0.560338163760393
34,0.68,0.92,0.690281150743222,0.560306432875852
34,0.68,0.94,0.690327448075996,0.560274826858152
34,0.68,0.96,0.690373568368909,0.560243343447691
34,0.68,0.98,0.690419514713292,0.560211980493858
34,0.68,1,0.690465290056073,0.560180735945885
35,0.7,0.02,0.687849335109185,0.561414378695883
35,0.7,0.04,0.687917481929256,0.561365792011804
35,0.7,0.06,0.687983884335189,0.561318451806178
35,0.7,0.08,0.688048777278811,0.561272190916808
35,0.7,0.1,0.688112347151342,0.561226876682266
35,0.7,0.12,0.68817474422246,0.561182402107902
35,0.7,0.14,0.688236091412299,0.561138679635821
35,0.7,0.16,0.688296490600562,0.561095636663802
35,0.7,0.18,0.688356027244935,0.561053212264818
35,0.7,0.2,0.688414773815976,0.561011354747033
35,0.7,0.22,0.688472792388715,0.560970019812665
35,0.7,0.24,0.688530136623703,0.560929169150466
35,0.7,0.26,0.688586853299516,0.56088876934676
35,0.7,0.28,0.688642983511291,0.560848791033682
35,0.7,0.3,0.688698563617567,0.5608092082162
35,0.7,0.32,0.688753625995251,0.560769997735417
35,0.7,0.34,0.68880819964683,0.560731138836853
35,0.7,0.36,0.688862310692665,0.560692612820355
35,0.7,0.38,0.688915982773157,0.56065440275405
35,0.7,0.4,0.688969237379616,0.560616493238957
35,0.7,0.42,0.689022094128331,0.56057887021396
35,0.7,0.44,0.689074570989057,0.560541520793183
35,0.7,0.46,0.689126684476715,0.560504433129508
35,0.7,0.48,0.689178449813207,0.560467596299346
35,0.7,0.5,0.689229881064846,0.560431000204735
35,0.7,0.52,0.689280991259772,0.560394635489682
35,0.7,0.54,0.689331792488904,0.56035849346821
35,0.7,0.56,0.689382295993246,0.560322566062109
35,0.7,0.58,0.689432512239893,0.560286845746735
35,0.7,0.6,0.689482450988606,0.560251325503516
35,0.7,0.62,0.689532121350519,0.560215998778063
35,0.7,0.64,0.68958153184023,0.560180859442985
35,0.7,0.66,0.689630690422349,0.560145901764658
35,0.7,0.68,0.689679604553353,0.560111120373343
35,0.7,0.7,0.689728281219452,0.560076510236128
35,0.7,0.72,0.689776726971086,0.560042066632298
35,0.7,0.74,0.689824947954505,0.560007785130762
35,0.7,0.76,0.689872949940857,0.55997366156927
35,0.7,0.78,0.68992073835311,0.559939692035177
35,0.7,0.8,0.689968318291067,0.55990587284756
35,0.7,0.82,0.690015694554715,0.559872200540534
35,0.7,0.84,0.690062871666071,0.559838671847634
35,0.7,0.86,0.690109853889682,0.559805283687166
35,0.7,0.88,0.690156645251895,0.559772033148428
35,0.7,0.9,0.690203249558991,0.559738917478751
35,0.7,0.92,0.690249670414259,0.559705934071296
35,0.7,0.94,0.690295911234068,0.559673080453557
35,0.7,0.96,0.690341975262994,0.559640354276559
35,0.7,0.98,0.690387865588028,0.559607753304692
35,0.7,1,0.690433585151897,0.559575275406193
36,0.72,0.02,0.687820200396879,0.560868932654941
36,0.72,0.04,0.687888262416216,0.560818460750784
36,0.72,0.06,0.687954582307324,0.560769284052095
36,0.72,0.08,0.688019394622881,0.56072122891575
36,0.72,0.1,0.688082885461189,0.560674157519966
36,0.72,0.12,0.688145204872148,0.560627958696486
36,0.72,0.14,0.688206475607591,0.560582541463916
36,0.72,0.16,0.688266799415852,0.560537830375658
36,0.72,0.18,0.688326261650244,0.560493762113737
36,0.72,0.2,0.688384934697005,0.560450282954975
36,0.72,0.22,0.688442880561973,0.560407346858834
36,0.72,0.24,0.688500152848089,0.560364914005437
36,0.72,0.26,0.6885567982853,0.560322949664371
36,0.72,0.28,0.688612857927174,0.560281423309803
36,0.72,0.3,0.688668368096292,0.560240307921285
36,0.72,0.32,0.688723361138121,0.560199579426106
36,0.72,0.34,0.68877786602738,0.560159216250693
36,0.72,0.36,0.688831908859679,0.560119198956806
36,0.72,0.38,0.688885513253177,0.560079509944277
36,0.72,0.4,0.688938700679041,0.560040133206375
36,0.72,0.42,0.688991490735193,0.560001054127115
36,0.72,0.44,0.689043901374539,0.559962259312232
36,0.72,0.46,0.689095949096459,0.559923736447322
36,0.72,0.48,0.689147649108446,0.559885474178067
36,0.72,0.5,0.689199015463393,0.55984746200848
36,0.72,0.52,0.6892500611769,0.55980969021393
36,0.72,0.54,0.689300798328117,0.559772149766356
36,0.72,0.56,0.689351238146974,0.559734832269553
36,0.72,0.58,0.689401391090116,0.559697729902826
36,0.72,0.6,0.689451266907418,0.559660835371616
36,0.72,0.62,0.689500874700639,0.55962414186395
36,0.72,0.64,0.689550222975475,0.559587643011788
36,0.72,0.66,0.689599319688063,0.559551332856469
36,0.72,0.68,0.689648172286804,0.559515205817641
36,0.72,0.7,0.689696787750202,0.559479256665137
36,0.72,0.72,0.68974517262133,0.559443480493359
36,0.72,0.74,0.689793333039394,0.559407872697813
36,0.72,0.76,0.689841274768794,0.559372428953496
36,0.72,0.78,0.689889003226028,0.559337145194899
36,0.72,0.8,0.689936523504694,0.559302017597409
36,0.72,0.82,0.689983840398819,0.559267042559964
36,0.72,0.84,0.690030958424692,0.55923221668881
36,0.72,0.86,0.69007788184135,0.55919753678227
36,0.72,0.88,0.690124614669839,0.559162999816419
36,0.72,0.9,0.690171160711331,0.559128602931606
36,0.72,0.92,0.690217523564191,0.559094343419762
36,0.72,0.94,0.690263706640042,0.559060218712452
36,0.72,0.96,0.690309713178876,0.559026226369637
36,0.72,0.98,0.690355546263256,0.558992364069105
36,0.72,1,0.690401208831631,0.558958629596572
37,0.74,0.02,0.687790442301433,0.560313380477436
37,0.74,0.04,0.687858417712025,0.560260987252576
37,0.74,0.06,0.687924653325883,0.560209938920505
37,0.74,0.08,0.687989383288658,0.560160055233683
37,0.74,0.1,0.688052793399906,0.560111193110301
37,0.74,0.12,0.688115033485353,0.560063237126965
37,0.74,0.14,0.688176226125138,0.560016092811272
37,0.74,0.16,0.688236472933577,0.559969681815702
37,0.74,0.18,0.688295859157496,0.559923938383488
37,0.74,0.2,0.688354457097102,0.559878806719242
37,0.74,0.22,0.68841232868764,0.559834239004447
37,0.74,0.24,0.68846952747327,0.559790193879997
37,0.74,0.26,0.688526100134327,0.559746635271954
37,0.74,0.28,0.688582087681968,0.559703531472908
37,0.74,0.3,0.688637526402091,0.559660854416052
37,0.74,0.32,0.688692448608091,0.559618579096178
37,0.74,0.34,0.688746883246357,0.559576683103856
37,0.74,0.36,0.688800856387257,0.559535146247651
37,0.74,0.38,0.68885439162626,0.559493950245416
37,0.74,0.4,0.688907510413988,0.559453078470235
37,0.74,0.42,0.688960232329632,0.559412515739902
37,0.74,0.44,0.689012575308916,0.559372248141371
37,0.74,0.46,0.689064555835367,0.559332262883411
37,0.74,0.48,0.689116189101787,0.559292548172193
37,0.74,0.5,0.689167489147386,0.559253093105594
37,0.74,0.52,0.689218468974973,0.559213887582852
37,0.74,0.54,0.689269140651701,0.559174922226877
37,0.74,0.56,0.689319515396207,0.559136188317025
37,0.74,0.58,0.689369603654482,0.559097677730564
37,0.74,0.6,0.689419415166321,0.559059382891379
37,0.74,0.62,0.689468959023926,0.559021296724733
37,0.74,0.64,0.689518243723915,0.558983412617101
37,0.74,0.66,0.689567277213789,0.558945724380279
37,0.74,0.68,0.689616066933713,0.558908226219098
37,0.74,0.7,0.689664619854337,0.558870912702206
37,0.74,0.72,0.689712942511225,0.558833778735455
37,0.74,0.74,0.689761041036398,0.558796819537513
37,0.74,0.76,0.689808921187381,0.558760030617417
37,0.74,0.78,0.689856588374075,0.558723407753787
37,0.74,0.8,0.689904047683754,0.558686946975508
37,0.74,0.82,0.689951303904367,0.558650644543699
37,0.74,0.84,0.689998361546364,0.558614496934845
37,0.74,0.86,0.690045224863169,0.558578500824961
37,0.74,0.88,0.690091897870421,0.558542653074712
37,0.74,0.9,0.690138384364087,0.558506950715406
37,0.74,0.92,0.690184687937514,0.558471390935808
37,0.74,0.94,0.690230811997483,0.558435971069721
37,0.74,0.96,0.690276759779316,0.558400688584308
37,0.74,0.98,0.690322534361062,0.558365541069114
37,0.74,1,0.690368138676811,0.558330526225773
38,0.76,0.02,0.687760039436719,0.559747474177091
38,0.76,0.04,0.687827926373203,0.55969312262063
38,0.76,0.06,0.687894075891243,0.559640166629561
38,0.76,0.08,0.687958721721384,0.559588419225384
38,0.76,0.1,0.688022049358454,0.55953773196408
38,0.76,0.12,0.688084208399486,0.559487985083501
38,0.76,0.14,0.688145321249449,0.55943908055096
38,0.76,0.16,0.688205489385915,0.559390937059989
38,0.76,0.18,0.688264797947054,0.559343486365919
38,0.76,0.2,0.688323319145286,0.559296670559188
38,0.76,0.22,0.688381114843821,0.559250440007131
38,0.76,0.24,0.688438238526839,0.559204751779986
38,0.76,0.26,0.688494736824049,0.559159568432772
38,0.76,0.28,0.688550650703336,0.559114857052253
38,0.76,0.3,0.688606016413169,0.559070588503751
38,0.76,0.32,0.688660866234218,0.55902673683036
38,0.76,0.34,0.688715229083974,0.558983278769573
38,0.76,0.36,0.688769131007049,0.558940193361238
38,0.76,0.38,0.688822595575766,0.558897461627174
38,0.76,0.4,0.688875644219792,0.558855066307497
38,0.76,0.42,0.688928296499211,0.558812991642123
38,0.76,0.44,0.68898057033222,0.558771223188548
38,0.76,0.46,0.689032482186181,0.558729747668909
38,0.76,0.48,0.689084047238909,0.558688552840844
38,0.76,0.5,0.68913527951566,0.558647627387764
38,0.76,0.52,0.689186192006202,0.558606960825079
38,0.76,0.54,0.689236796765448,0.558566543419537
38,0.76,0.56,0.689287105000524,0.558526366119437
38,0.76,0.58,0.689337127146554,0.558486420493863
38,0.76,0.6,0.689386872933056,0.558446698679427
38,0.76,0.62,0.689436351442486,0.558407193333301
38,0.76,0.64,0.689485571162208,0.558367897591517
38,0.76,0.66,0.689534540030913,0.558328805031699
38,0.76,0.68,0.689583265480374,0.558289909639546
38,0.76,0.7,0.689631754473228,0.558251205778491
38,0.76,0.72,0.689680013537386,0.558212688162063
38,0.76,0.74,0.689728048797545,0.558174351828578
38,0.76,0.76,0.689775866004217,0.558136192117815
38,0.76,0.78,0.689823470560581,0.558098204649443
38,0.76,0.8,0.689870867547459,0.558060385302954
38,0.76,0.82,0.689918061746608,0.558022730198946
38,0.76,0.84,0.689965057662526,0.557985235681601
38,0.76,0.86,0.690011859542911,0.557947898302244
38,0.76,0.88,0.690058471397892,0.55791071480389
38,0.76,0.9,0.690104897018129,0.557873682106698
38,0.76,0.92,0.690151139991854,0.557836797294275
38,0.76,0.94,0.690197203720913,0.557800057600787
38,0.76,0.96,0.690243091435866,0.557763460398825
38,0.76,0.98,0.690288806210163,0.557727003188005
38,0.76,1,0.690334350973447,0.557690683584284
39,0.78,0.02,0.687728969123787,0.559170957037936
39,0.78,0.04,0.687796765660564,0.559114609197144
39,0.78,0.06,0.68786282720524,0.559059708605481
39,0.78,0.08,0.687927387064958,0.55900606142379
39,0.78,0.1,0.68799063042368,0.558953513741059
39,0.78,0.12,0.688052706645103,0.558901941370598
39,0.78,0.14,0.688113737955458,0.558851242648353
39,0.78,0.16,0.688173825692774,0.558801333249344
39,0.78,0.18,0.688233054884333,0.55875214239057
39,0.78,0.2,0.688291497652968,0.558703610005203
39,0.78,0.22,0.688349215788368,0.55865568460928
39,0.78,0.24,0.688406262713505,0.558608321670093
39,0.78,0.26,0.688462685006421,0.558561482343357
39,0.78,0.28,0.68851852359084,0.558515132485087
39,0.78,0.3,0.688573814677037,0.558469241870625
39,0.78,0.32,0.688628590512291,0.558423783571643
39,0.78,0.34,0.688682879984603,0.558378733454863
39,0.78,0.36,0.688736709112309,0.558334069775459
39,0.78,0.38,0.688790101444117,0.558289772844773
39,0.78,0.4,0.688843078388314,0.558245824756821
39,0.78,0.42,0.688895659485491,0.558202209161654
39,0.78,0.44,0.688947862635969,0.55815891107634
39,0.78,0.46,0.688999704290618,0.558115916726315
39,0.78,0.48,0.689051199611965,0.558073213411406
39,0.78,0.5,0.689102362611038,0.558030789392007
39,0.78,0.52,0.689153206264298,0.557988633791785
39,0.78,0.54,0.689203742614179,0.557946736513997
39,0.78,0.56,0.689253982856065,0.55790508816909
39,0.78,0.58,0.689303937413998,0.557863680011647
39,0.78,0.6,0.689353616007014,0.557822503885134
39,0.78,0.62,0.689403027707633,0.557781552173165
39,0.78,0.64,0.689452180993779,0.557740817756234
39,0.78,0.66,0.689501083795161,0.557700293973043
39,0.78,0.68,0.689549743534993,0.557659974585725
39,0.78,0.7,0.689598167167744,0.557619853748357
39,0.78,0.72,0.689646361213518,0.557579925978284
39,0.78,0.74,0.689694331789547,0.557540186129849
39,0.78,0.76,0.689742084639189,0.557500629370197
39,0.78,0.78,0.689789625158771,0.557461251156882
39,0.78,0.8,0.689836958422537,0.55742204721704
39,0.78,0.82,0.68988408920593,0.557383013527971
39,0.78,0.84,0.689931022007378,0.557344146298953
39,0.78,0.86,0.689977761068742,0.557305441954174
39,0.78,0.88,0.690024310394535,0.557266897116701
39,0.78,0.9,0.690070673770004,0.557228508593381
39,0.78,0.92,0.690116854778166,0.557190273360629
39,0.78,0.94,0.690162856815838,0.557152188551045
39,0.78,0.96,0.690208683108724,0.557114251440829
39,0.78,0.98,0.690254336725584,0.557076459437946
39,0.78,1,0.690299820591529,0.557038810071037
40,0.8,0.02,0.687697207263862,0.558583563157824
40,0.8,0.04,0.687764911411996,0.558525180105115
40,0.8,0.06,0.687830883043727,0.558468297023177
40,0.8,0.08,0.68789535503428,0.558412713079232
40,0.8,0.1,0.687958512250444,0.558358268787803
40,0.8,0.12,0.688020503817821,0.558304835449641
40,0.8,0.14,0.688081451780229,0.558252307696356
40,0.8,0.16,0.688141457333281,0.558200598123298
40,0.8,0.18,0.688200605391082,0.558149633357349
40,0.8,0.2,0.68825896798502,0.558099351130145
40,0.8,0.22,0.688316606829745,0.558049698068256
40,0.8,0.24,0.688373575285751,0.558000628002857
40,0.8,0.26,0.688429919878347,0.557952100661308
40,0.8,0.28,0.688485681486184,0.557904080643262
40,0.8,0.3,0.688540896280557,0.557856536611363
40,0.8,0.32,0.688595596474664,0.557809440645584
40,0.8,0.34,0.688649810926416,0.557762767723684
40,0.8,0.36,0.688703565627331,0.557716495299766
40,0.8,0.38,0.688756884102024,0.557670602959846
40,0.8,0.4,0.688809787736964,0.557625072138338
40,0.8,0.42,0.688862296052858,0.557579885883114
40,0.8,0.44,0.688914426931784,0.557535028659538
40,0.8,0.46,0.688966196807789,0.557490486185985
40,0.8,0.48,0.689017620827807,0.557446245294947
40,0.8,0.5,0.689068712988347,0.557402293815003
40,0.8,0.52,0.689119486252298,0.557358620469946
40,0.8,0.54,0.689169952649366,0.557315214792016
40,0.8,0.56,0.689220123362956,0.557272067046817
40,0.8,0.58,0.689270008805809,0.557229168167946
40,0.8,0.6,0.689319618686269,0.557186509699688
40,0.8,0.62,0.68936896206672,0.557144083746482
40,0.8,0.64,0.689418047415461,0.557101882928049
40,0.8,0.66,0.689466882653041,0.55705990033929
40,0.8,0.68,0.689515475193943,0.55701812951422
40,0.8,0.7,0.689563831984306,0.556976564393309
40,0.8,0.72,0.689611959536274,0.556935199293746
40,0.8,0.74,0.689659863959464,0.556894028882195
40,0.8,0.76,0.689707550989942,0.556853048149694
40,0.8,0.78,0.689755026017044,0.556812252388432
40,0.8,0.8,0.689802294108309,0.556771637170155
40,0.8,0.82,0.68984936003274,0.556731198326014
40,0.8,0.84,0.689896228282577,0.556690931927708
40,0.8,0.86,0.689942903093728,0.556650834269785
40,0.8,0.88,0.689989388464978,0.556610901853005
40,0.8,0.9,0.690035688176058,0.556571131368685
40,0.8,0.92,0.690081805804665,0.556531519683957
40,0.8,0.94,0.69012774474249,0.556492063827885
40,0.8,0.96,0.690173508210283,0.556452760978411
40,0.8,0.98,0.690219099272024,0.556413608450083
40,0.8,1,0.690264520848203,0.556374603682545
41,0.82,0.02,0.687664728193192,0.557985016953092
41,0.82,0.04,0.687732337897063,0.557924558751441
41,0.82,0.06,0.687798217610933,0.557865654307826
41,0.82,0.08,0.687862599769367,0.557808095659521
41,0.82,0.1,0.687925668915506,0.557751717636332
41,0.82,0.12,0.687987573931958,0.557696386936111
41,0.82,0.14,0.688048436676362,0.557641994411228
41,0.82,0.16,0.68810835819896,0.557588449514549
41,0.82,0.18,0.688167423298321,0.55753567622964
41,0.82,0.2,0.688225703912485,0.557483610041119
41,0.82,0.22,0.688283261679502,0.557432195646869
41,0.82,0.24,0.688340149896081,0.557381385207847
41,0.82,0.26,0.688396415033702,0.557331136993198
41,0.82,0.28,0.688452097925005,0.55728141431989
41,0.82,0.3,0.688507234701496,0.557232184714506
41,0.82,0.32,0.688561857541589,0.557183419244473
41,0.82,0.34,0.68861599527248,0.557135091979883
41,0.82,0.36,0.688669673858321,0.557087179556911
41,0.82,0.38,0.688722916799136,0.557039660820977
41,0.82,0.4,0.688775745459131,0.556992516533015
41,0.82,0.42,0.68882817933872,0.55694572912605
41,0.82,0.44,0.688880236301369,0.556899282502147
41,0.82,0.46,0.68893193276396,0.556853161861981
41,0.82,0.48,0.688983283857515,0.556807353560903
41,0.82,0.5,0.689034303563731,0.556761844986641
41,0.82,0.52,0.689085004831652,0.556716624454756
41,0.82,0.54,0.689135399678,0.556671681118728
41,0.82,0.56,0.689185499273958,0.556627004892141
41,0.82,0.58,0.689235314020739,0.556582586380935
41,0.82,0.6,0.68928485361578,0.556538416824013
41,0.82,0.62,0.68933412711113,0.556494488040866
41,0.82,0.64,0.689383142965264,0.556450792385066
41,0.82,0.66,0.68943190908939,0.5564073227027
41,0.82,0.68,0.689480432889088,0.556364072294986
41,0.82,0.7,0.689528721301998,0.556321034884423
41,0.82,0.72,0.689576780832148,0.556278204583968
41,0.82,0.74,0.689624617581387,0.556235575868791
41,0.82,0.76,0.689672237278342,0.556193143550262
41,0.82,0.78,0.689719645305223,0.556150902751874
41,0.82,0.8,0.689766846722728,0.556108848886858
41,0.82,0.82,0.689813846293293,0.556066977637295
41,0.82,0.84,0.689860648502846,0.556025284934563
41,0.82,0.86,0.689907257581227,0.555983766940995
41,0.82,0.88,0.689953677521378,0.555942420032629
41,0.82,0.9,0.689999912097404,0.555901240782975
41,0.82,0.92,0.69004596488158,0.555860225947739
41,0.82,0.94,0.690091839260365,0.555819372450428
41,0.82,0.96,0.690137538449461,0.555778677368811
41,0.82,0.98,0.690183065507974,0.555738137922206
41,0.82,1,0.69022842335168,0.555697751459544
42,0.84,0.02,0.687631504516335,0.557375032618888
42,0.84,0.04,0.687699017650021,0.557312458285576
42,0.84,0.06,0.687764803372213,0.557251492591912
42,0.84,0.08,0.687829093667838,0.557191920305405
42,0.84,0.1,0.687892072749733,0.557133570458019
42,0.84,0.12,0.687953889252487,0.557076305051978
42,0.84,0.14,0.688014664843683,0.557020011083479
42,0.84,0.16,0.688074500425151,0.556964594798389
42,0.84,0.18,0.688133480677508,0.556909977482296
42,0.84,0.2,0.688191677443486,0.556856092326059
42,0.84,0.22,0.688249152282923,0.55680288205855
42,0.84,0.24,0.688305958427407,0.556750297135461
42,0.84,0.26,0.688362142293459,0.556698294337019
42,0.84,0.28,0.688417744666745,0.556646835670434
42,0.84,0.3,0.688472801638151,0.556595887502205
42,0.84,0.32,0.688527345350581,0.556545419865777
42,0.84,0.34,0.68858140459988,0.55649540590434
42,0.84,0.36,0.688635005322262,0.556445821418798
42,0.84,0.38,0.688688170992652,0.556396644498274
42,0.84,0.4,0.688740922952536,0.556347855215947
42,0.84,0.42,0.688793280681617,0.556299435376968
42,0.84,0.44,0.688845262024367,0.55625136830818
42,0.84,0.46,0.68889688338015,0.556203638681609
42,0.84,0.48,0.688948159863753,0.556156232365393
42,0.84,0.5,0.688999105441759,0.556109136297109
42,0.84,0.52,0.689049733049087,0.556062338375493
42,0.84,0.54,0.689100054689205,0.556015827367303
42,0.84,0.56,0.689150081520832,0.555969592826727
42,0.84,0.58,0.689199823933418,0.555923625025187
42,0.84,0.6,0.689249291613274,0.555877914889832
42,0.84,0.62,0.689298493601902,0.555832453949273
42,0.84,0.64,0.689347438347759,0.555787234285404
42,0.84,0.66,0.689396133752522,0.555742248490347
42,0.84,0.68,0.689444587212689,0.555697489627718
42,0.84,0.7,0.689492805657232,0.555652951197558
42,0.84,0.72,0.689540795581897,0.555608627104402
42,0.84,0.74,0.68958856308061,0.555564511628015
42,0.84,0.76,0.689636113874414,0.555520599396437
42,0.84,0.78,0.689683453338246,0.555476885361044
42,0.84,0.8,0.689730586525829,0.555433364773346
42,0.84,0.82,0.689777518192898,0.555390033163353
42,0.84,0.84,0.689824252818947,0.555346886319309
42,0.84,0.86,0.689870794627625,0.555303920268691
42,0.84,0.88,0.689917147605914,0.55526113126033
42,0.84,0.9,0.689963315522182,0.555218515747601
42,0.84,0.92,0.690009301943174,0.555176070372581
42,0.84,0.94,0.690055110250012,0.555133791951144
42,0.84,0.96,0.690100743653253,0.555091677458931
42,0.84,0.98,0.690146205207028,0.555049724018167
42,0.84,1,0.690191497822309,0.555007928885306
43,0.86,0.02,0.687597506913713,0.556753313538575
43,0.86,0.04,0.687664921277066,0.55668858100716
43,0.86,0.06,0.687730610860992,0.556625513121113
43,0.86,0.08,0.687794807191556,0.556563887234766
43,0.86,0.1,0.687857694144456,0.556503526466139
43,0.86,0.12,0.68791942010109,0.556444288026613
43,0.86,0.14,0.687980106535,0.556386054977199
43,0.86,0.16,0.688039854196483,0.556328730290471
43,0.86,0.18,0.688098747645714,0.556272232497864
43,0.86,0.2,0.688156858628102,0.556216492448425
43,0.86,0.22,0.688214248623618,0.556161450860565
43,0.86,0.24,0.688270970797354,0.55610705644866
43,0.86,0.26,0.688327071509709,0.556053264472449
43,0.86,0.28,0.688382591498387,0.556000035601538
43,0.86,0.3,0.688437566812795,0.555947335017633
43,0.86,0.32,0.688492029559583,0.55589513169814
43,0.86,0.34,0.688546008502587,0.555843397839563
43,0.86,0.36,0.688599529549501,0.555792108389694
43,0.86,0.38,0.688652616149629,0.555741240665206
43,0.86,0.4,0.688705289621265,0.555690774036837
43,0.86,0.42,0.688757569422969,0.555640689668464
43,0.86,0.44,0.688809473379828,0.555590970299441
43,0.86,0.46,0.688861017873327,0.555541600061886
43,0.86,0.48,0.688912218001686,0.555492564326354
43,0.86,0.5,0.688963087716061,0.555443849570713
43,0.86,0.52,0.689013639936955,0.555395443268033
43,0.86,0.54,0.689063886654317,0.555347333790169
43,0.86,0.56,0.689113839014144,0.555299510324313
43,0.86,0.58,0.689163507393883,0.555251962800327
43,0.86,0.6,0.689212901468493,0.555204681827048
43,0.86,0.62,0.689262030268715,0.555157658636105
43,0.86,0.64,0.689310902232785,0.555110885032037
43,0.86,0.66,0.689359525252657,0.555064353347703
43,0.86,0.68,0.68940790671556,0.555018056404176
43,0.86,0.7,0.689456053541625,0.554971987474432
43,0.86,0.72,0.689503972218149,0.554926140250279
43,0.86,0.74,0.689551668830976,0.554880508812053
43,0.86,0.76,0.689599149093409,0.55483508760071
43,0.86,0.78,0.689646418372968,0.554789871391987
43,0.86,0.8,0.68969348171626,0.554744855272387
43,0.86,0.82,0.689740343872188,0.554700034616763
43,0.86,0.84,0.689787009313676,0.554655405067338
43,0.86,0.86,0.689833482258061,0.55461096251402
43,0.86,0.88,0.689879766686248,0.554566703075891
43,0.86,0.9,0.689925866360751,0.55452262308379
43,0.86,0.92,0.689971784842672,0.554478719063913
43,0.86,0.94,0.690017525507695,0.554434987722373
43,0.86,0.96,0.690063091561123,0.554391425930664
43,0.86,0.98,0.690108486052017,0.55434803071202
